Trainee_ID,Age,Gender,State,District,Rural_Urban,Education_Level,Data_Origin
TRN-SIH26135-000304,21,Male,Punjab,Ludhiana,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000305,37,Male,Gujarat,Vadodara,Rural,12th,illustrative_source
TRN-SIH26135-000306,18,Male,West Bengal,Howrah,Urban,12th,illustrative_source
TRN-SIH26135-000307,20,Male,Telangana,Hyderabad,Rural,Graduate,illustrative_source
TRN-SIH26135-000308,22,Male,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-000309,18,Female,Telangana,Nizamabad,Rural,12th,illustrative_source
TRN-SIH26135-000310,31,Female,West Bengal,Siliguri,Urban,ITI,illustrative_source
TRN-SIH26135-000311,32,Other,Rajasthan,Jaipur,Rural,ITI,illustrative_source
TRN-SIH26135-000312,32,Male,Uttar Pradesh,Lucknow,Urban,Diploma,illustrative_source
TRN-SIH26135-000313,32,Male,West Bengal,Kolkata,Urban,12th,illustrative_source
TRN-SIH26135-000314,18,Male,Telangana,Hyderabad,Urban,Diploma,illustrative_source
TRN-SIH26135-000315,29,Female,Maharashtra,Nagpur,Urban,Diploma,illustrative_source
TRN-SIH26135-000316,37,Male,Rajasthan,Jaipur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000317,25,Female,Uttar Pradesh,Noida,Urban,12th,illustrative_source
TRN-SIH26135-000318,35,Female,Uttar Pradesh,Lucknow,Urban,12th,illustrative_source
TRN-SIH26135-000319,26,Male,Bihar,Gaya,Rural,12th,illustrative_source
TRN-SIH26135-000320,26,Male,Kerala,Kozhikode,Urban,12th,illustrative_source
TRN-SIH26135-000321,19,Female,Telangana,Warangal,Rural,12th,illustrative_source
TRN-SIH26135-000322,24,Female,West Bengal,Durgapur,Urban,12th,illustrative_source
TRN-SIH26135-000323,36,Female,Rajasthan,Udaipur,Urban,ITI,illustrative_source
TRN-SIH26135-000324,23,Male,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-000325,40,Male,Bihar,Patna,Urban,Graduate,illustrative_source
TRN-SIH26135-000326,26,Female,Maharashtra,Nashik,Rural,ITI,illustrative_source
TRN-SIH26135-000327,36,Male,Maharashtra,Nagpur,Urban,12th,illustrative_source
TRN-SIH26135-000328,27,Female,Odisha,Khordha,Urban,12th,illustrative_source
TRN-SIH26135-000329,18,Male,West Bengal,Kolkata,Urban,Graduate,illustrative_source
TRN-SIH26135-000330,22,Male,Gujarat,Rajkot,Urban,Graduate,illustrative_source
TRN-SIH26135-000331,22,Male,Gujarat,Surat,Rural,Graduate,illustrative_source
TRN-SIH26135-000332,22,Female,Tamil Nadu,Coimbatore,Rural,Graduate,illustrative_source
TRN-SIH26135-000333,18,Male,Telangana,Nizamabad,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000334,20,Male,Kerala,Kozhikode,Urban,12th,illustrative_source
TRN-SIH26135-000335,31,Male,Karnataka,Bengaluru,Rural,10th,illustrative_source
TRN-SIH26135-000336,45,Female,Kerala,Thiruvananthapuram,Urban,Graduate,illustrative_source
TRN-SIH26135-000337,28,Male,Bihar,Muzaffarpur,Urban,12th,illustrative_source
TRN-SIH26135-000338,25,Female,Telangana,Warangal,Rural,Graduate,illustrative_source
TRN-SIH26135-000339,18,Female,Maharashtra,Nagpur,Urban,12th,illustrative_source
TRN-SIH26135-000340,41,Male,Bihar,Patna,Urban,ITI,illustrative_source
TRN-SIH26135-000341,34,Female,Rajasthan,Udaipur,Urban,Graduate,illustrative_source
TRN-SIH26135-000342,24,Male,Telangana,Hyderabad,Rural,ITI,illustrative_source
TRN-SIH26135-000343,29,Female,Rajasthan,Udaipur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000344,24,Male,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-000345,19,Female,Punjab,Amritsar,Urban,Graduate,illustrative_source
TRN-SIH26135-000346,24,Female,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-000347,33,Male,Bihar,Muzaffarpur,Rural,10th,illustrative_source
TRN-SIH26135-000348,30,Male,Bihar,Muzaffarpur,Urban,Graduate,illustrative_source
TRN-SIH26135-000349,25,Male,Maharashtra,Mumbai,Urban,Graduate,illustrative_source
TRN-SIH26135-000350,32,Male,West Bengal,Kolkata,Rural,10th,illustrative_source
TRN-SIH26135-000351,25,Female,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-000352,36,Female,Odisha,Ganjam,Urban,12th,illustrative_source
TRN-SIH26135-000353,20,Male,Telangana,Nizamabad,Urban,Graduate,illustrative_source
TRN-SIH26135-000354,24,Male,Karnataka,Mangaluru,Rural,12th,illustrative_source
TRN-SIH26135-000355,33,Female,Bihar,Gaya,Rural,Diploma,illustrative_source
TRN-SIH26135-000356,32,Male,Bihar,Patna,Rural,10th,illustrative_source
TRN-SIH26135-000357,22,Female,West Bengal,Durgapur,Rural,ITI,illustrative_source
TRN-SIH26135-000358,21,Male,Punjab,Ludhiana,Urban,10th,illustrative_source
TRN-SIH26135-000359,31,Female,West Bengal,Howrah,Rural,Diploma,illustrative_source
TRN-SIH26135-000360,37,Female,Uttar Pradesh,Kanpur,Rural,ITI,illustrative_source
TRN-SIH26135-000361,33,Male,Punjab,Ludhiana,Rural,12th,illustrative_source
TRN-SIH26135-000362,19,Male,Punjab,Amritsar,Urban,ITI,illustrative_source
TRN-SIH26135-000363,22,Male,Maharashtra,Mumbai,Rural,12th,illustrative_source
TRN-SIH26135-000364,19,Male,Punjab,Ludhiana,Urban,12th,illustrative_source
TRN-SIH26135-000365,37,Female,West Bengal,Kolkata,Urban,Graduate,illustrative_source
TRN-SIH26135-000366,27,Female,Gujarat,Ahmedabad,Rural,12th,illustrative_source
TRN-SIH26135-000367,25,Female,Karnataka,Hubballi,Urban,Diploma,illustrative_source
TRN-SIH26135-000368,29,Male,Telangana,Hyderabad,Rural,Graduate,illustrative_source
TRN-SIH26135-000369,30,Male,Odisha,Sambalpur,Urban,ITI,illustrative_source
TRN-SIH26135-000370,24,Male,Kerala,Kozhikode,Rural,Graduate,illustrative_source
TRN-SIH26135-000371,29,Male,Tamil Nadu,Coimbatore,Urban,12th,illustrative_source
TRN-SIH26135-000372,28,Male,Rajasthan,Kota,Urban,Graduate,illustrative_source
TRN-SIH26135-000373,38,Male,Tamil Nadu,Chennai,Urban,Diploma,illustrative_source
TRN-SIH26135-000374,27,Female,Tamil Nadu,Chennai,Rural,Graduate,illustrative_source
TRN-SIH26135-000375,30,Male,Punjab,Jalandhar,Rural,Diploma,illustrative_source
TRN-SIH26135-000376,23,Male,West Bengal,Siliguri,Urban,Diploma,illustrative_source
TRN-SIH26135-000377,23,Male,Uttar Pradesh,Varanasi,Urban,ITI,illustrative_source
TRN-SIH26135-000378,30,Female,Uttar Pradesh,Agra,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000379,21,Female,Tamil Nadu,Chennai,Rural,10th,illustrative_source
TRN-SIH26135-000380,29,Female,Telangana,Hyderabad,Rural,Graduate,illustrative_source
TRN-SIH26135-000381,25,Male,Odisha,Sambalpur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000382,31,Male,Bihar,Patna,Rural,12th,illustrative_source
TRN-SIH26135-000383,18,Female,Bihar,Gaya,Urban,12th,illustrative_source
TRN-SIH26135-000384,37,Female,Maharashtra,Pune,Urban,Diploma,illustrative_source
TRN-SIH26135-000385,18,Female,Odisha,Cuttack,Urban,12th,illustrative_source
TRN-SIH26135-000386,40,Female,West Bengal,Kolkata,Rural,12th,illustrative_source
TRN-SIH26135-000387,28,Male,Odisha,Cuttack,Rural,Graduate,illustrative_source
TRN-SIH26135-000388,31,Male,Kerala,Kozhikode,Urban,12th,illustrative_source
TRN-SIH26135-000389,27,Female,Punjab,Ludhiana,Urban,12th,illustrative_source
TRN-SIH26135-000390,28,Female,West Bengal,Durgapur,Rural,ITI,illustrative_source
TRN-SIH26135-000391,20,Male,Uttar Pradesh,Agra,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000392,31,Female,Maharashtra,Nagpur,Urban,12th,illustrative_source
TRN-SIH26135-000393,30,Other,Tamil Nadu,Madurai,Urban,12th,illustrative_source
TRN-SIH26135-000394,30,Male,Rajasthan,Jodhpur,Urban,ITI,illustrative_source
TRN-SIH26135-000395,37,Male,Uttar Pradesh,Varanasi,Urban,Graduate,illustrative_source
TRN-SIH26135-000396,18,Male,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-000397,28,Male,Odisha,Sambalpur,Urban,10th,illustrative_source
TRN-SIH26135-000398,18,Female,Maharashtra,Pune,Urban,10th,illustrative_source
TRN-SIH26135-000399,35,Female,Telangana,Nizamabad,Urban,12th,illustrative_source
TRN-SIH26135-000400,32,Male,Telangana,Hyderabad,Urban,10th,illustrative_source
TRN-SIH26135-000401,25,Female,Bihar,Gaya,Urban,Graduate,illustrative_source
TRN-SIH26135-000402,33,Male,Kerala,Kochi,Urban,Graduate,illustrative_source
TRN-SIH26135-000403,31,Female,Telangana,Warangal,Rural,Graduate,illustrative_source
TRN-SIH26135-000404,18,Female,Bihar,Muzaffarpur,Urban,Graduate,illustrative_source
TRN-SIH26135-000405,32,Female,Karnataka,Hubballi,Urban,Diploma,illustrative_source
TRN-SIH26135-000406,21,Male,Gujarat,Vadodara,Urban,10th,illustrative_source
TRN-SIH26135-000407,28,Female,Karnataka,Mangaluru,Rural,Diploma,illustrative_source
TRN-SIH26135-000408,34,Female,West Bengal,Siliguri,Urban,12th,illustrative_source
TRN-SIH26135-000409,27,Female,Bihar,Patna,Rural,10th,illustrative_source
TRN-SIH26135-000410,27,Female,Odisha,Sundargarh,Urban,ITI,illustrative_source
TRN-SIH26135-000411,37,Female,Maharashtra,Nagpur,Rural,10th,illustrative_source
TRN-SIH26135-000412,28,Male,Maharashtra,Pune,Urban,Diploma,illustrative_source
TRN-SIH26135-000413,25,Male,Telangana,Warangal,Rural,ITI,illustrative_source
TRN-SIH26135-000414,18,Male,West Bengal,Howrah,Urban,Diploma,illustrative_source
TRN-SIH26135-000415,27,Male,Odisha,Ganjam,Rural,ITI,illustrative_source
TRN-SIH26135-000416,32,Female,Uttar Pradesh,Agra,Urban,Graduate,illustrative_source
TRN-SIH26135-000417,37,Male,Bihar,Patna,Urban,Diploma,illustrative_source
TRN-SIH26135-000418,18,Male,West Bengal,Durgapur,Urban,ITI,illustrative_source
TRN-SIH26135-000419,30,Female,Telangana,Warangal,Urban,10th,illustrative_source
TRN-SIH26135-000420,32,Male,Gujarat,Vadodara,Rural,Diploma,illustrative_source
TRN-SIH26135-000421,24,Male,Bihar,Patna,Rural,Graduate,illustrative_source
TRN-SIH26135-000422,39,Female,Uttar Pradesh,Lucknow,Urban,Diploma,illustrative_source
TRN-SIH26135-000423,21,Female,Kerala,Kochi,Rural,Graduate,illustrative_source
TRN-SIH26135-000424,40,Male,Gujarat,Rajkot,Rural,Graduate,illustrative_source
TRN-SIH26135-000425,28,Female,Karnataka,Mysuru,Urban,Graduate,illustrative_source
TRN-SIH26135-000426,32,Female,Maharashtra,Mumbai,Urban,10th,illustrative_source
TRN-SIH26135-000427,24,Male,Punjab,Jalandhar,Rural,12th,illustrative_source
TRN-SIH26135-000428,18,Female,Kerala,Kochi,Urban,ITI,illustrative_source
TRN-SIH26135-000429,26,Male,Odisha,Sambalpur,Rural,Graduate,illustrative_source
TRN-SIH26135-000430,32,Female,Uttar Pradesh,Lucknow,Rural,Graduate,illustrative_source
TRN-SIH26135-000431,23,Female,West Bengal,Kolkata,Urban,Diploma,illustrative_source
TRN-SIH26135-000432,25,Male,Uttar Pradesh,Lucknow,Rural,Diploma,illustrative_source
TRN-SIH26135-000433,28,Male,Kerala,Kochi,Urban,10th,illustrative_source
TRN-SIH26135-000434,18,Male,West Bengal,Siliguri,Urban,12th,illustrative_source
TRN-SIH26135-000435,25,Female,Karnataka,Bengaluru,Rural,12th,illustrative_source
TRN-SIH26135-000436,28,Female,West Bengal,Siliguri,Rural,Graduate,illustrative_source
TRN-SIH26135-000437,23,Female,Gujarat,Vadodara,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000438,36,Male,Bihar,Patna,Rural,10th,illustrative_source
TRN-SIH26135-000439,29,Female,Odisha,Khordha,Urban,Diploma,illustrative_source
TRN-SIH26135-000440,18,Female,Tamil Nadu,Chennai,Rural,Graduate,illustrative_source
TRN-SIH26135-000441,23,Male,Bihar,Patna,Urban,10th,illustrative_source
TRN-SIH26135-000442,22,Male,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-000443,21,Male,West Bengal,Durgapur,Urban,12th,illustrative_source
TRN-SIH26135-000444,38,Male,Karnataka,Mysuru,Urban,ITI,illustrative_source
TRN-SIH26135-000445,31,Male,Gujarat,Vadodara,Rural,Graduate,illustrative_source
TRN-SIH26135-000446,24,Male,Rajasthan,Jodhpur,Rural,Graduate,illustrative_source
TRN-SIH26135-000447,24,Female,Telangana,Hyderabad,Rural,12th,illustrative_source
TRN-SIH26135-000448,25,Male,Bihar,Patna,Urban,12th,illustrative_source
TRN-SIH26135-000449,23,Male,Gujarat,Surat,Urban,Diploma,illustrative_source
TRN-SIH26135-000450,22,Female,Telangana,Nizamabad,Urban,Diploma,illustrative_source
TRN-SIH26135-000451,31,Male,Bihar,Patna,Rural,12th,illustrative_source
TRN-SIH26135-000452,18,Male,Bihar,Muzaffarpur,Urban,Diploma,illustrative_source
TRN-SIH26135-000453,31,Female,Karnataka,Mangaluru,Urban,10th,illustrative_source
TRN-SIH26135-000454,18,Male,Odisha,Cuttack,Rural,Graduate,illustrative_source
TRN-SIH26135-000455,31,Male,Rajasthan,Udaipur,Rural,12th,illustrative_source
TRN-SIH26135-000456,34,Male,Gujarat,Vadodara,Urban,12th,illustrative_source
TRN-SIH26135-000457,20,Male,West Bengal,Siliguri,Urban,10th,illustrative_source
TRN-SIH26135-000458,22,Male,Rajasthan,Kota,Urban,12th,illustrative_source
TRN-SIH26135-000459,34,Female,Punjab,Amritsar,Urban,12th,illustrative_source
TRN-SIH26135-000460,25,Female,West Bengal,Kolkata,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000461,22,Male,Uttar Pradesh,Noida,Rural,Diploma,illustrative_source
TRN-SIH26135-000462,22,Male,West Bengal,Durgapur,Urban,12th,illustrative_source
TRN-SIH26135-000463,44,Male,Uttar Pradesh,Noida,Urban,10th,illustrative_source
TRN-SIH26135-000464,24,Female,Karnataka,Mysuru,Urban,Diploma,illustrative_source
TRN-SIH26135-000465,31,Female,Odisha,Ganjam,Urban,Graduate,illustrative_source
TRN-SIH26135-000466,32,Male,Bihar,Gaya,Urban,ITI,illustrative_source
TRN-SIH26135-000467,38,Female,West Bengal,Durgapur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000468,41,Male,Rajasthan,Udaipur,Urban,ITI,illustrative_source
TRN-SIH26135-000469,18,Female,Maharashtra,Pune,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000470,37,Male,Bihar,Patna,Rural,10th,illustrative_source
TRN-SIH26135-000471,28,Female,Uttar Pradesh,Varanasi,Urban,Graduate,illustrative_source
TRN-SIH26135-000472,20,Female,Kerala,Kozhikode,Rural,Graduate,illustrative_source
TRN-SIH26135-000473,34,Female,Karnataka,Mangaluru,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000474,21,Female,Karnataka,Mangaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-000475,36,Male,Rajasthan,Jaipur,Rural,10th,illustrative_source
TRN-SIH26135-000476,24,Male,Kerala,Kochi,Rural,Diploma,illustrative_source
TRN-SIH26135-000477,35,Female,Punjab,Jalandhar,Rural,12th,illustrative_source
TRN-SIH26135-000478,32,Female,Odisha,Ganjam,Rural,12th,illustrative_source
TRN-SIH26135-000479,19,Female,Rajasthan,Udaipur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000480,18,Female,West Bengal,Durgapur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000481,28,Male,Telangana,Hyderabad,Urban,12th,illustrative_source
TRN-SIH26135-000482,24,Female,Kerala,Kozhikode,Urban,10th,illustrative_source
TRN-SIH26135-000483,32,Female,Telangana,Warangal,Urban,Graduate,illustrative_source
TRN-SIH26135-000484,25,Male,Kerala,Thiruvananthapuram,Rural,Graduate,illustrative_source
TRN-SIH26135-000485,21,Male,Karnataka,Mysuru,Rural,Diploma,illustrative_source
TRN-SIH26135-000486,29,Male,Maharashtra,Pune,Urban,ITI,illustrative_source
TRN-SIH26135-000487,18,Male,Tamil Nadu,Salem,Urban,Graduate,illustrative_source
TRN-SIH26135-000488,18,Female,Gujarat,Surat,Rural,Graduate,illustrative_source
TRN-SIH26135-000489,20,Female,Kerala,Kochi,Rural,ITI,illustrative_source
TRN-SIH26135-000490,18,Female,Rajasthan,Jaipur,Urban,Diploma,illustrative_source
TRN-SIH26135-000491,30,Female,Bihar,Muzaffarpur,Urban,Diploma,illustrative_source
TRN-SIH26135-000492,21,Female,Punjab,Jalandhar,Urban,Diploma,illustrative_source
TRN-SIH26135-000493,29,Female,Kerala,Thiruvananthapuram,Rural,Diploma,illustrative_source
TRN-SIH26135-000494,32,Male,Rajasthan,Kota,Rural,Diploma,illustrative_source
TRN-SIH26135-000495,36,Male,Telangana,Warangal,Rural,10th,illustrative_source
TRN-SIH26135-000496,33,Female,Tamil Nadu,Salem,Urban,Diploma,illustrative_source
TRN-SIH26135-000497,18,Male,West Bengal,Kolkata,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000498,21,Male,Tamil Nadu,Chennai,Rural,12th,illustrative_source
TRN-SIH26135-000499,18,Female,Bihar,Muzaffarpur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000500,21,Female,Karnataka,Hubballi,Rural,ITI,illustrative_source
TRN-SIH26135-000501,37,Male,West Bengal,Siliguri,Urban,Diploma,illustrative_source
TRN-SIH26135-000502,29,Female,Rajasthan,Kota,Urban,ITI,illustrative_source
TRN-SIH26135-000503,34,Female,Bihar,Gaya,Rural,Graduate,illustrative_source
TRN-SIH26135-000504,18,Female,Punjab,Jalandhar,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000505,26,Female,Telangana,Warangal,Rural,12th,illustrative_source
TRN-SIH26135-000506,31,Male,Karnataka,Hubballi,Urban,Diploma,illustrative_source
TRN-SIH26135-000507,20,Female,Gujarat,Vadodara,Rural,Graduate,illustrative_source
TRN-SIH26135-000508,25,Female,Maharashtra,Mumbai,Rural,Graduate,illustrative_source
TRN-SIH26135-000509,34,Male,Telangana,Hyderabad,Urban,Graduate,illustrative_source
TRN-SIH26135-000510,34,Female,Maharashtra,Mumbai,Urban,ITI,illustrative_source
TRN-SIH26135-000511,31,Male,Bihar,Patna,Urban,10th,illustrative_source
TRN-SIH26135-000512,27,Female,Uttar Pradesh,Lucknow,Urban,ITI,illustrative_source
TRN-SIH26135-000513,28,Female,Punjab,Amritsar,Urban,ITI,illustrative_source
TRN-SIH26135-000514,19,Male,Kerala,Kochi,Urban,ITI,illustrative_source
TRN-SIH26135-000515,40,Male,Bihar,Gaya,Urban,10th,illustrative_source
TRN-SIH26135-000516,18,Male,West Bengal,Kolkata,Urban,Graduate,illustrative_source
TRN-SIH26135-000517,36,Male,Punjab,Ludhiana,Urban,Graduate,illustrative_source
TRN-SIH26135-000518,18,Male,Odisha,Sundargarh,Rural,12th,illustrative_source
TRN-SIH26135-000519,25,Male,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-000520,30,Male,Rajasthan,Jodhpur,Rural,Graduate,illustrative_source
TRN-SIH26135-000521,22,Female,Tamil Nadu,Chennai,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000522,18,Male,West Bengal,Kolkata,Urban,Diploma,illustrative_source
TRN-SIH26135-000523,21,Male,Maharashtra,Pune,Rural,ITI,illustrative_source
TRN-SIH26135-000524,25,Male,Kerala,Kochi,Urban,ITI,illustrative_source
TRN-SIH26135-000525,28,Male,Telangana,Hyderabad,Urban,Graduate,illustrative_source
TRN-SIH26135-000526,26,Male,Telangana,Warangal,Rural,Diploma,illustrative_source
TRN-SIH26135-000527,28,Female,Bihar,Patna,Urban,ITI,illustrative_source
TRN-SIH26135-000528,29,Male,West Bengal,Durgapur,Rural,Diploma,illustrative_source
TRN-SIH26135-000529,32,Female,Punjab,Amritsar,Urban,Diploma,illustrative_source
TRN-SIH26135-000530,24,Male,Bihar,Gaya,Urban,12th,illustrative_source
TRN-SIH26135-000531,29,Male,Rajasthan,Kota,Urban,10th,illustrative_source
TRN-SIH26135-000532,19,Female,West Bengal,Durgapur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000533,18,Male,West Bengal,Howrah,Rural,Graduate,illustrative_source
TRN-SIH26135-000534,24,Male,Telangana,Nizamabad,Rural,12th,illustrative_source
TRN-SIH26135-000535,49,Male,Gujarat,Vadodara,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000536,27,Female,West Bengal,Siliguri,Urban,12th,illustrative_source
TRN-SIH26135-000537,33,Male,Karnataka,Hubballi,Rural,ITI,illustrative_source
TRN-SIH26135-000538,35,Male,West Bengal,Siliguri,Urban,ITI,illustrative_source
TRN-SIH26135-000539,25,Female,Gujarat,Vadodara,Rural,Graduate,illustrative_source
TRN-SIH26135-000540,37,Female,Odisha,Sundargarh,Rural,Graduate,illustrative_source
TRN-SIH26135-000541,30,Female,Uttar Pradesh,Varanasi,Urban,12th,illustrative_source
TRN-SIH26135-000542,35,Male,Odisha,Sambalpur,Rural,Diploma,illustrative_source
TRN-SIH26135-000543,28,Female,Maharashtra,Nagpur,Urban,ITI,illustrative_source
TRN-SIH26135-000544,29,Female,Maharashtra,Mumbai,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000545,37,Male,Kerala,Kochi,Urban,12th,illustrative_source
TRN-SIH26135-000546,24,Female,Odisha,Sundargarh,Rural,Diploma,illustrative_source
TRN-SIH26135-000547,29,Female,Karnataka,Mysuru,Urban,12th,illustrative_source
TRN-SIH26135-000548,28,Male,Rajasthan,Jodhpur,Urban,Graduate,illustrative_source
TRN-SIH26135-000549,28,Male,Gujarat,Rajkot,Urban,12th,illustrative_source
TRN-SIH26135-000550,32,Male,Uttar Pradesh,Lucknow,Rural,ITI,illustrative_source
TRN-SIH26135-000551,29,Female,Kerala,Kochi,Urban,12th,illustrative_source
TRN-SIH26135-000552,27,Female,Tamil Nadu,Madurai,Urban,Graduate,illustrative_source
TRN-SIH26135-000553,39,Male,Kerala,Kozhikode,Urban,ITI,illustrative_source
TRN-SIH26135-000554,30,Male,Telangana,Nizamabad,Urban,12th,illustrative_source
TRN-SIH26135-000555,23,Male,Bihar,Muzaffarpur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-000556,27,Male,Gujarat,Rajkot,Rural,Graduate,illustrative_source
TRN-SIH26135-000557,27,Female,Uttar Pradesh,Varanasi,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000558,23,Male,Punjab,Jalandhar,Urban,ITI,illustrative_source
TRN-SIH26135-000559,24,Male,Kerala,Thiruvananthapuram,Urban,Postgraduate,illustrative_source
TRN-SIH26135-000560,26,Male,Punjab,Jalandhar,Urban,12th,illustrative_source
TRN-SIH26135-000561,31,Male,Gujarat,Ahmedabad,Urban,10th,illustrative_source
TRN-SIH26135-000562,19,Female,Odisha,Ganjam,Urban,Graduate,illustrative_source
