Employment_ID,Effective_Date,Salary_LPA,Data_Origin
EMP-000282,2026-04-16,3.59,synthetic_derived
EMP-000283,2025-10-29,5.32,synthetic_derived
EMP-000283,2026-04-30,5.51,synthetic_derived
EMP-000284,2025-11-12,4.9,synthetic_derived
EMP-000284,2026-05-14,5.09,synthetic_derived
EMP-000285,2025-11-26,4.39,synthetic_derived
EMP-000286,2025-12-10,4.46,synthetic_derived
EMP-000286,2026-06-11,4.59,synthetic_derived
EMP-000287,2025-12-24,3.97,synthetic_derived
EMP-000287,2026-06-25,4.11,synthetic_derived
EMP-000288,2026-01-07,5.61,synthetic_derived
EMP-000288,2026-07-09,5.78,synthetic_derived
EMP-000289,2024-02-14,4.75,synthetic_derived
EMP-000289,2024-08-15,4.88,synthetic_derived
EMP-000290,2024-02-28,5.22,synthetic_derived
EMP-000290,2024-08-29,5.4,synthetic_derived
EMP-000291,2024-03-26,4.66,synthetic_derived
EMP-000291,2024-09-25,4.8,synthetic_derived
EMP-000292,2024-04-09,4.39,synthetic_derived
EMP-000292,2024-10-09,4.55,synthetic_derived
EMP-000293,2024-04-23,4.72,synthetic_derived
EMP-000293,2024-10-23,4.87,synthetic_derived
EMP-000294,2024-05-07,5.32,synthetic_derived
EMP-000294,2024-11-06,5.55,synthetic_derived
EMP-000295,2024-05-21,5.19,synthetic_derived
EMP-000295,2024-11-20,5.39,synthetic_derived
EMP-000296,2024-06-04,4.25,synthetic_derived
EMP-000296,2024-12-04,4.4,synthetic_derived
EMP-000297,2024-06-18,6.06,synthetic_derived
EMP-000297,2024-12-18,6.28,synthetic_derived
EMP-000298,2024-07-02,4.64,synthetic_derived
EMP-000298,2025-01-01,4.83,synthetic_derived
EMP-000299,2024-07-16,4.58,synthetic_derived
EMP-000299,2025-01-15,4.76,synthetic_derived
EMP-000300,2024-07-30,4.42,synthetic_derived
EMP-000300,2025-01-29,4.57,synthetic_derived
EMP-000301,2024-08-13,5.37,synthetic_derived
EMP-000301,2025-02-12,5.55,synthetic_derived
EMP-000302,2024-08-27,5.26,synthetic_derived
EMP-000302,2025-02-26,5.47,synthetic_derived
EMP-000303,2024-09-23,5.17,synthetic_derived
EMP-000303,2025-03-25,5.35,synthetic_derived
EMP-000304,2024-10-07,4.19,synthetic_derived
EMP-000304,2025-04-08,4.33,synthetic_derived
EMP-000305,2024-10-21,3.84,synthetic_derived
EMP-000305,2025-04-22,3.97,synthetic_derived
EMP-000306,2024-11-17,4.09,synthetic_derived
EMP-000306,2025-05-19,4.22,synthetic_derived
EMP-000307,2024-12-01,4.33,synthetic_derived
EMP-000307,2025-06-02,4.49,synthetic_derived
EMP-000308,2024-12-15,4.87,synthetic_derived
EMP-000308,2025-06-16,5.04,synthetic_derived
EMP-000309,2024-12-29,4.66,synthetic_derived
EMP-000309,2025-06-30,4.82,synthetic_derived
EMP-000310,2025-01-12,4.03,synthetic_derived
EMP-000311,2025-02-08,5.01,synthetic_derived
EMP-000312,2025-02-22,5.59,synthetic_derived
EMP-000312,2025-08-24,5.78,synthetic_derived
EMP-000313,2025-03-08,3.76,synthetic_derived
EMP-000313,2025-09-07,3.88,synthetic_derived
EMP-000314,2025-03-22,3.77,synthetic_derived
EMP-000314,2025-09-21,3.88,synthetic_derived
EMP-000315,2025-04-05,4.85,synthetic_derived
EMP-000315,2025-10-05,5.01,synthetic_derived
EMP-000316,2025-04-19,4.14,synthetic_derived
EMP-000316,2025-10-19,4.31,synthetic_derived
EMP-000317,2025-05-29,5.37,synthetic_derived
EMP-000317,2025-11-28,5.59,synthetic_derived
EMP-000318,2025-06-12,4.1,synthetic_derived
EMP-000319,2025-06-26,4.81,synthetic_derived
EMP-000320,2025-07-23,5.51,synthetic_derived
EMP-000320,2026-01-22,5.7,synthetic_derived
EMP-000321,2025-08-19,3.32,synthetic_derived
EMP-000321,2026-02-18,3.43,synthetic_derived
EMP-000322,2025-09-02,4.02,synthetic_derived
EMP-000322,2026-03-04,4.18,synthetic_derived
EMP-000323,2025-09-16,4.4,synthetic_derived
EMP-000323,2026-03-18,4.56,synthetic_derived
EMP-000324,2025-09-30,3.37,synthetic_derived
EMP-000324,2026-04-01,3.47,synthetic_derived
EMP-000325,2025-10-14,3.47,synthetic_derived
EMP-000325,2026-04-15,3.58,synthetic_derived
EMP-000326,2025-10-28,4.98,synthetic_derived
EMP-000326,2026-04-29,5.14,synthetic_derived
EMP-000327,2025-11-11,4.51,synthetic_derived
EMP-000328,2025-11-25,4.1,synthetic_derived
EMP-000328,2026-05-27,4.25,synthetic_derived
EMP-000329,2025-12-09,4.25,synthetic_derived
EMP-000330,2025-12-23,5.15,synthetic_derived
EMP-000330,2026-06-24,5.33,synthetic_derived
EMP-000331,2026-01-06,4.63,synthetic_derived
EMP-000331,2026-07-08,4.79,synthetic_derived
EMP-000332,2026-02-02,4.79,synthetic_derived
EMP-000332,2026-08-04,4.97,synthetic_derived
EMP-000333,2026-02-16,5.75,synthetic_derived
EMP-000333,2026-08-18,5.97,synthetic_derived
EMP-000334,2024-03-12,4.51,synthetic_derived
EMP-000335,2024-03-26,4.42,synthetic_derived
EMP-000335,2024-09-25,4.58,synthetic_derived
EMP-000336,2024-04-09,3.96,synthetic_derived
EMP-000337,2024-04-23,3.67,synthetic_derived
EMP-000337,2024-10-23,3.79,synthetic_derived
EMP-000338,2024-05-07,4.6,synthetic_derived
EMP-000338,2024-11-06,4.77,synthetic_derived
EMP-000339,2024-05-21,4.54,synthetic_derived
EMP-000339,2024-11-20,4.7,synthetic_derived
EMP-000340,2024-06-04,4.88,synthetic_derived
EMP-000340,2024-12-04,5.06,synthetic_derived
EMP-000341,2024-06-18,4.28,synthetic_derived
EMP-000342,2024-07-02,4.84,synthetic_derived
EMP-000342,2025-01-01,5.01,synthetic_derived
EMP-000343,2024-08-11,3.95,synthetic_derived
EMP-000343,2025-02-10,4.08,synthetic_derived
EMP-000344,2024-08-25,5.38,synthetic_derived
EMP-000344,2025-02-24,5.6,synthetic_derived
EMP-000345,2024-09-08,4.49,synthetic_derived
EMP-000346,2024-09-22,4.57,synthetic_derived
EMP-000346,2025-03-24,4.74,synthetic_derived
EMP-000347,2024-10-06,3.69,synthetic_derived
EMP-000347,2025-04-07,3.8,synthetic_derived
EMP-000348,2024-10-20,4.4,synthetic_derived
EMP-000348,2025-04-21,4.56,synthetic_derived
EMP-000349,2024-11-29,4.89,synthetic_derived
EMP-000349,2025-05-31,5.06,synthetic_derived
EMP-000350,2024-12-13,4.2,synthetic_derived
EMP-000350,2025-06-14,4.34,synthetic_derived
EMP-000351,2024-10-18,4.49,synthetic_derived
EMP-000351,2025-04-19,4.64,synthetic_derived
EMP-000352,2024-11-01,6.01,synthetic_derived
EMP-000352,2025-05-03,6.24,synthetic_derived
EMP-000353,2024-11-15,4.61,synthetic_derived
EMP-000353,2025-05-17,4.76,synthetic_derived
EMP-000354,2024-11-29,3.86,synthetic_derived
EMP-000354,2025-05-31,3.99,synthetic_derived
EMP-000355,2024-12-13,5.72,synthetic_derived
EMP-000355,2025-06-14,5.92,synthetic_derived
EMP-000356,2024-12-27,3.67,synthetic_derived
EMP-000356,2025-06-28,3.8,synthetic_derived
EMP-000357,2025-01-10,5.03,synthetic_derived
EMP-000357,2025-07-12,5.19,synthetic_derived
EMP-000358,2025-01-24,5.36,synthetic_derived
EMP-000358,2025-07-26,5.54,synthetic_derived
EMP-000359,2025-02-07,4.09,synthetic_derived
EMP-000359,2025-08-09,4.23,synthetic_derived
EMP-000360,2025-02-21,4.07,synthetic_derived
EMP-000360,2025-08-23,4.21,synthetic_derived
EMP-000361,2025-03-20,4.74,synthetic_derived
EMP-000361,2025-09-19,4.89,synthetic_derived
EMP-000362,2025-04-03,3.42,synthetic_derived
EMP-000362,2025-10-03,3.55,synthetic_derived
EMP-000363,2025-04-17,4.1,synthetic_derived
EMP-000363,2025-10-17,4.24,synthetic_derived
EMP-000364,2025-05-01,5.39,synthetic_derived
EMP-000364,2025-10-31,5.61,synthetic_derived
EMP-000365,2025-05-15,4.65,synthetic_derived
EMP-000365,2025-11-14,4.81,synthetic_derived
EMP-000366,2025-06-24,4.07,synthetic_derived
EMP-000366,2025-12-24,4.24,synthetic_derived
EMP-000367,2025-07-08,5.78,synthetic_derived
EMP-000367,2026-01-07,5.97,synthetic_derived
EMP-000368,2025-08-04,2.99,synthetic_derived
EMP-000368,2026-02-03,3.09,synthetic_derived
EMP-000369,2025-08-18,3.95,synthetic_derived
EMP-000369,2026-02-17,4.09,synthetic_derived
EMP-000370,2025-09-01,4.48,synthetic_derived
EMP-000370,2026-03-03,4.64,synthetic_derived
EMP-000371,2025-09-15,3.26,synthetic_derived
EMP-000372,2025-10-12,5.49,synthetic_derived
EMP-000372,2026-04-13,5.67,synthetic_derived
EMP-000373,2025-10-26,5.75,synthetic_derived
EMP-000373,2026-04-27,6.0,synthetic_derived
EMP-000374,2025-11-09,4.73,synthetic_derived
EMP-000374,2026-05-11,4.85,synthetic_derived
EMP-000375,2025-11-23,4.77,synthetic_derived
EMP-000375,2026-05-25,4.95,synthetic_derived
EMP-000376,2025-12-07,3.89,synthetic_derived
EMP-000377,2025-12-21,4.88,synthetic_derived
EMP-000377,2026-06-22,5.05,synthetic_derived
EMP-000378,2026-01-04,5.12,synthetic_derived
EMP-000378,2026-07-06,5.3,synthetic_derived
EMP-000379,2026-01-18,3.66,synthetic_derived
EMP-000379,2026-07-20,3.77,synthetic_derived
EMP-000380,2026-02-01,4.54,synthetic_derived
EMP-000380,2026-08-03,4.66,synthetic_derived
EMP-000381,2024-02-26,3.82,synthetic_derived
EMP-000382,2024-03-11,4.32,synthetic_derived
EMP-000382,2024-09-10,4.48,synthetic_derived
EMP-000383,2024-03-25,4.72,synthetic_derived
EMP-000383,2024-09-24,4.86,synthetic_derived
EMP-000384,2024-04-08,4.98,synthetic_derived
EMP-000384,2024-10-08,5.19,synthetic_derived
EMP-000385,2024-04-22,4.45,synthetic_derived
EMP-000385,2024-10-22,4.59,synthetic_derived
EMP-000386,2024-05-06,4.67,synthetic_derived
EMP-000386,2024-11-05,4.82,synthetic_derived
EMP-000387,2024-06-02,3.86,synthetic_derived
EMP-000388,2024-06-16,2.79,synthetic_derived
EMP-000388,2024-12-16,2.86,synthetic_derived
EMP-000389,2024-06-30,4.37,synthetic_derived
EMP-000389,2024-12-30,4.51,synthetic_derived
EMP-000390,2024-07-14,5.68,synthetic_derived
EMP-000391,2024-07-28,3.73,synthetic_derived
EMP-000391,2025-01-27,3.85,synthetic_derived
EMP-000392,2024-08-11,3.93,synthetic_derived
EMP-000392,2025-02-10,4.05,synthetic_derived
EMP-000393,2024-09-07,5.52,synthetic_derived
EMP-000394,2024-09-21,4.42,synthetic_derived
EMP-000394,2025-03-23,4.58,synthetic_derived
EMP-000395,2024-10-05,4.75,synthetic_derived
EMP-000395,2025-04-06,4.9,synthetic_derived
EMP-000396,2024-10-19,4.18,synthetic_derived
EMP-000396,2025-04-20,4.35,synthetic_derived
EMP-000397,2024-11-02,4.36,synthetic_derived
EMP-000397,2025-05-04,4.5,synthetic_derived
EMP-000398,2024-11-16,4.89,synthetic_derived
EMP-000398,2025-05-18,5.05,synthetic_derived
EMP-000399,2024-11-30,3.91,synthetic_derived
EMP-000399,2025-06-01,4.05,synthetic_derived
EMP-000400,2024-12-14,4.26,synthetic_derived
EMP-000400,2025-06-15,4.43,synthetic_derived
EMP-000401,2024-12-28,4.9,synthetic_derived
EMP-000401,2025-06-29,5.08,synthetic_derived
EMP-000402,2025-01-11,5.25,synthetic_derived
EMP-000402,2025-07-13,5.45,synthetic_derived
EMP-000403,2025-01-25,5.88,synthetic_derived
EMP-000403,2025-07-27,6.15,synthetic_derived
EMP-000404,2025-02-08,4.69,synthetic_derived
EMP-000404,2025-08-10,4.87,synthetic_derived
EMP-000405,2025-02-22,5.23,synthetic_derived
EMP-000405,2025-08-24,5.41,synthetic_derived
EMP-000406,2025-03-08,4.45,synthetic_derived
EMP-000406,2025-09-07,4.6,synthetic_derived
EMP-000407,2025-03-22,4.93,synthetic_derived
EMP-000407,2025-09-21,5.13,synthetic_derived
EMP-000408,2025-04-05,4.5,synthetic_derived
EMP-000408,2025-10-05,4.64,synthetic_derived
EMP-000409,2025-05-02,5.08,synthetic_derived
EMP-000409,2025-11-01,5.28,synthetic_derived
EMP-000410,2025-05-16,5.21,synthetic_derived
EMP-000410,2025-11-15,5.4,synthetic_derived
EMP-000411,2025-05-30,4.02,synthetic_derived
EMP-000412,2025-06-13,6.34,synthetic_derived
EMP-000412,2025-12-13,6.56,synthetic_derived
EMP-000413,2025-06-27,4.97,synthetic_derived
EMP-000413,2025-12-27,5.17,synthetic_derived
EMP-000414,2025-07-11,5.05,synthetic_derived
EMP-000414,2026-01-10,5.22,synthetic_derived
EMP-000415,2025-07-25,4.58,synthetic_derived
EMP-000415,2026-01-24,4.77,synthetic_derived
EMP-000416,2025-08-08,3.92,synthetic_derived
EMP-000417,2025-08-22,4.32,synthetic_derived
EMP-000417,2026-02-21,4.46,synthetic_derived
EMP-000418,2025-09-05,4.1,synthetic_derived
EMP-000418,2026-03-07,4.22,synthetic_derived
EMP-000419,2025-09-19,5.6,synthetic_derived
EMP-000419,2026-03-21,5.83,synthetic_derived
EMP-000420,2025-10-03,4.64,synthetic_derived
EMP-000420,2026-04-04,4.79,synthetic_derived
EMP-000421,2025-08-08,5.08,synthetic_derived
EMP-000421,2026-02-07,5.23,synthetic_derived
EMP-000422,2025-08-22,4.13,synthetic_derived
EMP-000422,2026-02-21,4.31,synthetic_derived
EMP-000423,2025-09-05,3.69,synthetic_derived
EMP-000423,2026-03-07,3.8,synthetic_derived
EMP-000424,2025-09-19,4.47,synthetic_derived
EMP-000424,2026-03-21,4.61,synthetic_derived
EMP-000425,2025-10-03,6.09,synthetic_derived
EMP-000425,2026-04-04,6.33,synthetic_derived
EMP-000426,2025-10-17,3.89,synthetic_derived
EMP-000426,2026-04-18,4.03,synthetic_derived
EMP-000427,2025-10-31,4.67,synthetic_derived
EMP-000427,2026-05-02,4.84,synthetic_derived
EMP-000428,2025-11-27,3.82,synthetic_derived
EMP-000428,2026-05-29,3.92,synthetic_derived
EMP-000429,2025-12-11,3.41,synthetic_derived
EMP-000430,2025-12-25,4.27,synthetic_derived
EMP-000430,2026-06-26,4.41,synthetic_derived
EMP-000431,2026-01-08,5.08,synthetic_derived
EMP-000431,2026-07-10,5.31,synthetic_derived
EMP-000432,2024-02-02,4.2,synthetic_derived
EMP-000432,2024-08-03,4.35,synthetic_derived
EMP-000433,2024-02-16,4.69,synthetic_derived
EMP-000433,2024-08-17,4.86,synthetic_derived
EMP-000434,2024-03-01,4.25,synthetic_derived
EMP-000434,2024-08-31,4.4,synthetic_derived
EMP-000435,2024-03-15,3.85,synthetic_derived
EMP-000435,2024-09-14,3.99,synthetic_derived
EMP-000436,2024-03-29,4.56,synthetic_derived
EMP-000436,2024-09-28,4.74,synthetic_derived
EMP-000437,2024-04-25,4.68,synthetic_derived
EMP-000437,2024-10-25,4.87,synthetic_derived
EMP-000438,2024-05-09,4.23,synthetic_derived
EMP-000438,2024-11-08,4.39,synthetic_derived
EMP-000439,2024-05-23,4.86,synthetic_derived
EMP-000439,2024-11-22,5.02,synthetic_derived
EMP-000440,2024-06-19,5.08,synthetic_derived
EMP-000440,2024-12-19,5.23,synthetic_derived
EMP-000441,2024-07-03,4.19,synthetic_derived
EMP-000441,2025-01-02,4.34,synthetic_derived
EMP-000442,2024-07-17,3.03,synthetic_derived
EMP-000442,2025-01-16,3.12,synthetic_derived
EMP-000443,2024-07-31,3.36,synthetic_derived
EMP-000443,2025-01-30,3.46,synthetic_derived
EMP-000444,2024-08-14,4.9,synthetic_derived
EMP-000444,2025-02-13,5.05,synthetic_derived
EMP-000445,2024-08-28,5.15,synthetic_derived
EMP-000445,2025-02-27,5.34,synthetic_derived
EMP-000446,2024-09-11,3.91,synthetic_derived
EMP-000447,2024-09-25,3.67,synthetic_derived
EMP-000447,2025-03-27,3.79,synthetic_derived
EMP-000448,2024-10-09,4.64,synthetic_derived
EMP-000448,2025-04-10,4.83,synthetic_derived
EMP-000449,2024-10-23,4.81,synthetic_derived
EMP-000449,2025-04-24,4.99,synthetic_derived
EMP-000450,2024-11-06,4.46,synthetic_derived
EMP-000450,2025-05-08,4.64,synthetic_derived
EMP-000451,2024-11-20,6.19,synthetic_derived
EMP-000451,2025-05-22,6.45,synthetic_derived
EMP-000452,2024-12-04,4.59,synthetic_derived
EMP-000452,2025-06-05,4.75,synthetic_derived
EMP-000453,2024-12-18,4.06,synthetic_derived
EMP-000453,2025-06-19,4.22,synthetic_derived
EMP-000454,2025-01-01,4.28,synthetic_derived
EMP-000454,2025-07-03,4.44,synthetic_derived
EMP-000455,2025-01-15,3.03,synthetic_derived
EMP-000455,2025-07-17,3.1,synthetic_derived
EMP-000456,2025-01-29,4.52,synthetic_derived
EMP-000456,2025-07-31,4.7,synthetic_derived
EMP-000457,2025-02-12,4.86,synthetic_derived
EMP-000457,2025-08-14,5.02,synthetic_derived
EMP-000458,2025-02-26,3.4,synthetic_derived
EMP-000458,2025-08-28,3.5,synthetic_derived
EMP-000459,2025-03-12,4.87,synthetic_derived
EMP-000459,2025-09-11,5.04,synthetic_derived
EMP-000460,2025-03-26,5.22,synthetic_derived
EMP-000460,2025-09-25,5.41,synthetic_derived
EMP-000461,2025-04-09,4.57,synthetic_derived
EMP-000461,2025-10-09,4.75,synthetic_derived
EMP-000462,2025-04-23,5.56,synthetic_derived
EMP-000462,2025-10-23,5.77,synthetic_derived
EMP-000463,2025-05-07,4.98,synthetic_derived
EMP-000463,2025-11-06,5.15,synthetic_derived
EMP-000464,2025-05-21,4.93,synthetic_derived
EMP-000464,2025-11-20,5.1,synthetic_derived
EMP-000465,2025-06-17,3.67,synthetic_derived
EMP-000465,2025-12-17,3.8,synthetic_derived
EMP-000466,2025-07-01,3.81,synthetic_derived
EMP-000467,2025-07-15,4.11,synthetic_derived
EMP-000467,2026-01-14,4.23,synthetic_derived
EMP-000468,2025-07-29,4.51,synthetic_derived
EMP-000468,2026-01-28,4.65,synthetic_derived
EMP-000469,2025-09-20,4.51,synthetic_derived
EMP-000469,2026-03-22,4.69,synthetic_derived
EMP-000470,2025-10-04,3.92,synthetic_derived
EMP-000470,2026-04-05,4.04,synthetic_derived
EMP-000471,2025-10-18,4.41,synthetic_derived
EMP-000471,2026-04-19,4.59,synthetic_derived
EMP-000472,2025-11-01,4.61,synthetic_derived
EMP-000472,2026-05-03,4.76,synthetic_derived
EMP-000473,2025-11-15,4.95,synthetic_derived
EMP-000473,2026-05-17,5.12,synthetic_derived
EMP-000474,2025-11-29,5.66,synthetic_derived
EMP-000474,2026-05-31,5.9,synthetic_derived
EMP-000475,2025-12-26,4.29,synthetic_derived
EMP-000475,2026-06-27,4.44,synthetic_derived
EMP-000476,2026-01-09,4.33,synthetic_derived
EMP-000476,2026-07-11,4.5,synthetic_derived
EMP-000477,2026-01-23,5.47,synthetic_derived
EMP-000477,2026-07-25,5.66,synthetic_derived
EMP-000478,2026-02-06,4.43,synthetic_derived
EMP-000478,2026-08-08,4.59,synthetic_derived
EMP-000479,2026-02-20,4.96,synthetic_derived
EMP-000479,2026-08-22,5.13,synthetic_derived
EMP-000480,2024-03-29,5.06,synthetic_derived
EMP-000480,2024-09-28,5.25,synthetic_derived
EMP-000481,2024-04-12,5.21,synthetic_derived
EMP-000481,2024-10-12,5.36,synthetic_derived
EMP-000482,2024-04-26,3.93,synthetic_derived
EMP-000482,2024-10-26,4.08,synthetic_derived
EMP-000483,2024-05-10,5.72,synthetic_derived
EMP-000484,2024-05-24,4.85,synthetic_derived
EMP-000484,2024-11-23,5.06,synthetic_derived
EMP-000485,2024-06-07,4.86,synthetic_derived
EMP-000485,2024-12-07,5.08,synthetic_derived
EMP-000486,2024-06-21,5.69,synthetic_derived
EMP-000487,2024-07-05,5.0,synthetic_derived
EMP-000487,2025-01-04,5.22,synthetic_derived
EMP-000488,2024-07-19,4.81,synthetic_derived
EMP-000488,2025-01-18,5.0,synthetic_derived
EMP-000489,2024-08-02,4.3,synthetic_derived
EMP-000489,2025-02-01,4.44,synthetic_derived
EMP-000490,2024-08-16,4.41,synthetic_derived
EMP-000490,2025-02-15,4.56,synthetic_derived
EMP-000491,2024-06-21,4.77,synthetic_derived
EMP-000491,2024-12-21,4.92,synthetic_derived
EMP-000492,2024-07-05,5.13,synthetic_derived
EMP-000492,2025-01-04,5.32,synthetic_derived
EMP-000493,2024-07-19,4.2,synthetic_derived
EMP-000494,2024-08-02,4.5,synthetic_derived
EMP-000495,2024-08-16,4.88,synthetic_derived
EMP-000495,2025-02-15,5.04,synthetic_derived
EMP-000496,2024-08-30,4.28,synthetic_derived
EMP-000496,2025-03-01,4.46,synthetic_derived
EMP-000497,2024-09-13,5.17,synthetic_derived
EMP-000497,2025-03-15,5.35,synthetic_derived
EMP-000498,2024-09-27,4.91,synthetic_derived
EMP-000498,2025-03-29,5.13,synthetic_derived
EMP-000499,2024-10-11,4.58,synthetic_derived
EMP-000499,2025-04-12,4.74,synthetic_derived
EMP-000500,2024-10-25,3.52,synthetic_derived
EMP-000500,2025-04-26,3.62,synthetic_derived
EMP-000501,2024-11-21,4.49,synthetic_derived
EMP-000502,2024-12-18,4.86,synthetic_derived
EMP-000502,2025-06-19,5.04,synthetic_derived
EMP-000503,2025-01-01,4.82,synthetic_derived
EMP-000503,2025-07-03,5.02,synthetic_derived
EMP-000504,2025-01-15,3.94,synthetic_derived
EMP-000504,2025-07-17,4.07,synthetic_derived
EMP-000505,2025-01-29,4.14,synthetic_derived
EMP-000505,2025-07-31,4.32,synthetic_derived
EMP-000506,2025-02-12,4.35,synthetic_derived
EMP-000506,2025-08-14,4.52,synthetic_derived
EMP-000507,2025-02-26,5.91,synthetic_derived
EMP-000507,2025-08-28,6.16,synthetic_derived
EMP-000508,2025-03-12,3.79,synthetic_derived
EMP-000508,2025-09-11,3.94,synthetic_derived
EMP-000509,2025-03-26,5.19,synthetic_derived
EMP-000509,2025-09-25,5.36,synthetic_derived
EMP-000510,2025-04-09,4.82,synthetic_derived
EMP-000510,2025-10-09,4.99,synthetic_derived
EMP-000511,2025-04-23,4.76,synthetic_derived
EMP-000511,2025-10-23,4.9,synthetic_derived
EMP-000512,2025-05-07,5.43,synthetic_derived
EMP-000512,2025-11-06,5.6,synthetic_derived
EMP-000513,2025-05-21,4.18,synthetic_derived
EMP-000513,2025-11-20,4.32,synthetic_derived
EMP-000514,2025-06-04,3.84,synthetic_derived
EMP-000514,2025-12-04,3.97,synthetic_derived
EMP-000515,2025-06-18,4.23,synthetic_derived
EMP-000515,2025-12-18,4.37,synthetic_derived
EMP-000516,2025-07-15,5.54,synthetic_derived
EMP-000517,2025-07-29,4.96,synthetic_derived
EMP-000517,2026-01-28,5.12,synthetic_derived
EMP-000518,2025-08-12,4.84,synthetic_derived
EMP-000518,2026-02-11,4.99,synthetic_derived
EMP-000519,2025-08-26,4.29,synthetic_derived
EMP-000519,2026-02-25,4.46,synthetic_derived
EMP-000520,2025-09-09,4.45,synthetic_derived
EMP-000520,2026-03-11,4.6,synthetic_derived
EMP-000521,2025-10-06,4.17,synthetic_derived
EMP-000521,2026-04-07,4.33,synthetic_derived
EMP-000522,2025-10-20,4.38,synthetic_derived
EMP-000522,2026-04-21,4.52,synthetic_derived
EMP-000523,2025-11-03,5.22,synthetic_derived
EMP-000523,2026-05-05,5.46,synthetic_derived
EMP-000524,2025-11-30,4.66,synthetic_derived
EMP-000524,2026-06-01,4.82,synthetic_derived
EMP-000525,2025-12-14,5.1,synthetic_derived
EMP-000525,2026-06-15,5.29,synthetic_derived
EMP-000526,2025-12-28,4.49,synthetic_derived
EMP-000526,2026-06-29,4.67,synthetic_derived
EMP-000527,2026-01-24,4.16,synthetic_derived
EMP-000527,2026-07-26,4.31,synthetic_derived
EMP-000528,2026-02-07,4.54,synthetic_derived
EMP-000528,2026-08-09,4.67,synthetic_derived
EMP-000529,2024-03-03,5.53,synthetic_derived
