Employment_ID,Trainee_ID,Actual_Job_Role,Industry,Employment_Type,Start_Date,End_Date,Termination_Observed,Data_Origin
EMP-000244,TRN-SIH26135-000284,Sales Executive,Telecom,Self-employed,2024-05-06,,False,synthetic_derived
EMP-000245,TRN-SIH26135-000285,Graphic Designer,IT Services,Full-time,2024-05-20,,False,synthetic_derived
EMP-000246,TRN-SIH26135-000286,Software Developer,Education,Full-time,2024-06-03,,False,synthetic_derived
EMP-000247,TRN-SIH26135-000287,Graphic Designer,Education,Apprenticeship,2024-06-17,,False,synthetic_derived
EMP-000248,TRN-SIH26135-000288,Cybersecurity Associate,Telecom,Contract,2024-07-01,,False,synthetic_derived
EMP-000249,TRN-SIH26135-000291,Graphic Designer,Logistics,Full-time,2024-08-10,,False,synthetic_derived
EMP-000250,TRN-SIH26135-000293,Graphic Designer,Government Services,Full-time,2024-09-06,,False,synthetic_derived
EMP-000251,TRN-SIH26135-000294,Graphic Designer,Retail,Contract,2024-09-20,2025-02-02,True,synthetic_derived
EMP-000252,TRN-SIH26135-000295,Software Developer,Education,Apprenticeship,2024-10-04,,False,synthetic_derived
EMP-000253,TRN-SIH26135-000296,Data Analyst,Telecom,Self-employed,2024-10-18,,False,synthetic_derived
EMP-000254,TRN-SIH26135-000297,Cloud Associate,Government Services,Full-time,2024-11-01,,False,synthetic_derived
EMP-000255,TRN-SIH26135-000298,Data Analyst,Banking & Finance,Part-time,2024-11-15,,False,synthetic_derived
EMP-000256,TRN-SIH26135-000299,Cybersecurity Associate,Manufacturing,Part-time,2024-11-29,,False,synthetic_derived
EMP-000257,TRN-SIH26135-000301,Technician,Healthcare,Apprenticeship,2024-12-26,,False,synthetic_derived
EMP-000258,TRN-SIH26135-000302,Web Developer,Retail,Contract,2025-01-09,,False,synthetic_derived
EMP-000259,TRN-SIH26135-000303,Cybersecurity Associate,Education,Self-employed,2025-01-23,,False,synthetic_derived
EMP-000260,TRN-SIH26135-000304,Account Executive,IT Services,Full-time,2025-02-06,,False,synthetic_derived
EMP-000261,TRN-SIH26135-000305,Cloud Associate,Retail,Apprenticeship,2025-02-20,,False,synthetic_derived
EMP-000262,TRN-SIH26135-000306,Cybersecurity Associate,Government Services,Apprenticeship,2025-03-06,,False,synthetic_derived
EMP-000263,TRN-SIH26135-000307,Cloud Associate,Healthcare,Full-time,2025-03-20,,False,synthetic_derived
EMP-000264,TRN-SIH26135-000308,Account Executive,Government Services,Contract,2025-04-03,,False,synthetic_derived
EMP-000265,TRN-SIH26135-000310,Technician,Logistics,Self-employed,2025-04-30,,False,synthetic_derived
EMP-000266,TRN-SIH26135-000311,Technician,Telecom,Apprenticeship,2025-05-14,,False,synthetic_derived
EMP-000267,TRN-SIH26135-000312,Cloud Associate,Healthcare,Full-time,2025-05-28,,False,synthetic_derived
EMP-000268,TRN-SIH26135-000313,Cloud Associate,Government Services,Full-time,2025-06-11,,False,synthetic_derived
EMP-000269,TRN-SIH26135-000314,Healthcare Assistant,Telecom,Full-time,2025-06-25,,False,synthetic_derived
EMP-000270,TRN-SIH26135-000315,Support Engineer,Retail,Full-time,2025-07-09,,False,synthetic_derived
EMP-000271,TRN-SIH26135-000316,Support Engineer,Banking & Finance,Self-employed,2025-07-23,,False,synthetic_derived
EMP-000272,TRN-SIH26135-000317,Web Developer,IT Services,Self-employed,2025-08-06,,False,synthetic_derived
EMP-000273,TRN-SIH26135-000318,Web Developer,Government Services,Full-time,2025-08-20,,False,synthetic_derived
EMP-000274,TRN-SIH26135-000319,Technician,Education,Full-time,2025-09-03,,False,synthetic_derived
EMP-000275,TRN-SIH26135-000320,Software Developer,Education,Part-time,2025-09-17,,False,synthetic_derived
EMP-000276,TRN-SIH26135-000321,Account Executive,Logistics,Full-time,2025-10-01,,False,synthetic_derived
EMP-000277,TRN-SIH26135-000322,Web Developer,Logistics,Part-time,2025-10-15,,False,synthetic_derived
EMP-000278,TRN-SIH26135-000323,Healthcare Assistant,Telecom,Full-time,2025-10-29,,False,synthetic_derived
EMP-000279,TRN-SIH26135-000324,Cybersecurity Associate,Retail,Contract,2025-11-12,,False,synthetic_derived
EMP-000280,TRN-SIH26135-000325,Account Executive,Retail,Full-time,2025-11-26,2026-05-09,True,synthetic_derived
EMP-000281,TRN-SIH26135-000326,Support Engineer,Telecom,Self-employed,2025-10-01,,False,synthetic_derived
EMP-000282,TRN-SIH26135-000327,Account Executive,IT Services,Part-time,2025-10-15,,False,synthetic_derived
EMP-000283,TRN-SIH26135-000328,Cybersecurity Associate,Education,Apprenticeship,2025-10-29,,False,synthetic_derived
EMP-000284,TRN-SIH26135-000329,Web Developer,Logistics,Contract,2025-11-12,,False,synthetic_derived
EMP-000285,TRN-SIH26135-000330,Data Analyst,Telecom,Contract,2025-11-26,2026-05-14,True,synthetic_derived
EMP-000286,TRN-SIH26135-000331,Healthcare Assistant,Banking & Finance,Full-time,2025-12-10,,False,synthetic_derived
EMP-000287,TRN-SIH26135-000332,Software Developer,Retail,Full-time,2025-12-24,,False,synthetic_derived
EMP-000288,TRN-SIH26135-000333,Account Executive,E-commerce,Full-time,2026-01-07,,False,synthetic_derived
EMP-000289,TRN-SIH26135-000335,Cybersecurity Associate,IT Services,Full-time,2024-02-14,,False,synthetic_derived
EMP-000290,TRN-SIH26135-000336,Digital Marketing Executive,Manufacturing,Contract,2024-02-28,,False,synthetic_derived
EMP-000291,TRN-SIH26135-000338,Sales Executive,Government Services,Part-time,2024-03-26,,False,synthetic_derived
EMP-000292,TRN-SIH26135-000339,Healthcare Assistant,E-commerce,Full-time,2024-04-09,,False,synthetic_derived
EMP-000293,TRN-SIH26135-000340,Data Analyst,Education,Full-time,2024-04-23,,False,synthetic_derived
EMP-000294,TRN-SIH26135-000341,Web Developer,Retail,Apprenticeship,2024-05-07,,False,synthetic_derived
EMP-000295,TRN-SIH26135-000342,Support Engineer,Banking & Finance,Part-time,2024-05-21,,False,synthetic_derived
EMP-000296,TRN-SIH26135-000343,Cybersecurity Associate,Banking & Finance,Contract,2024-06-04,,False,synthetic_derived
EMP-000297,TRN-SIH26135-000344,Cybersecurity Associate,Logistics,Apprenticeship,2024-06-18,,False,synthetic_derived
EMP-000298,TRN-SIH26135-000345,Account Executive,Banking & Finance,Full-time,2024-07-02,,False,synthetic_derived
EMP-000299,TRN-SIH26135-000346,Data Analyst,Healthcare,Contract,2024-07-16,,False,synthetic_derived
EMP-000300,TRN-SIH26135-000347,Graphic Designer,Government Services,Contract,2024-07-30,,False,synthetic_derived
EMP-000301,TRN-SIH26135-000348,Digital Marketing Executive,E-commerce,Self-employed,2024-08-13,,False,synthetic_derived
EMP-000302,TRN-SIH26135-000349,Graphic Designer,Government Services,Self-employed,2024-08-27,,False,synthetic_derived
EMP-000303,TRN-SIH26135-000351,Sales Executive,E-commerce,Self-employed,2024-09-23,,False,synthetic_derived
EMP-000304,TRN-SIH26135-000352,Sales Executive,Retail,Full-time,2024-10-07,,False,synthetic_derived
EMP-000305,TRN-SIH26135-000353,Digital Marketing Executive,Banking & Finance,Full-time,2024-10-21,,False,synthetic_derived
EMP-000306,TRN-SIH26135-000355,Graphic Designer,Manufacturing,Full-time,2024-11-17,,False,synthetic_derived
EMP-000307,TRN-SIH26135-000356,Support Engineer,Education,Full-time,2024-12-01,,False,synthetic_derived
EMP-000308,TRN-SIH26135-000357,Cybersecurity Associate,Education,Full-time,2024-12-15,,False,synthetic_derived
EMP-000309,TRN-SIH26135-000358,Account Executive,Retail,Full-time,2024-12-29,,False,synthetic_derived
EMP-000310,TRN-SIH26135-000359,Support Engineer,Education,Contract,2025-01-12,2025-03-02,True,synthetic_derived
EMP-000311,TRN-SIH26135-000361,Technician,Retail,Full-time,2025-02-08,2025-03-30,True,synthetic_derived
EMP-000312,TRN-SIH26135-000362,Support Engineer,Manufacturing,Full-time,2025-02-22,,False,synthetic_derived
EMP-000313,TRN-SIH26135-000363,Software Developer,Retail,Contract,2025-03-08,,False,synthetic_derived
EMP-000314,TRN-SIH26135-000364,Data Analyst,Telecom,Full-time,2025-03-22,,False,synthetic_derived
EMP-000315,TRN-SIH26135-000365,Sales Executive,Education,Self-employed,2025-04-05,,False,synthetic_derived
EMP-000316,TRN-SIH26135-000366,Digital Marketing Executive,Government Services,Contract,2025-04-19,,False,synthetic_derived
EMP-000317,TRN-SIH26135-000369,Sales Executive,Telecom,Full-time,2025-05-29,,False,synthetic_derived
EMP-000318,TRN-SIH26135-000370,Web Developer,Education,Contract,2025-06-12,2025-08-08,True,synthetic_derived
EMP-000319,TRN-SIH26135-000371,Graphic Designer,Manufacturing,Full-time,2025-06-26,2025-08-23,True,synthetic_derived
EMP-000320,TRN-SIH26135-000373,Technician,Logistics,Part-time,2025-07-23,,False,synthetic_derived
EMP-000321,TRN-SIH26135-000375,Cloud Associate,Education,Full-time,2025-08-19,,False,synthetic_derived
EMP-000322,TRN-SIH26135-000376,Software Developer,Healthcare,Contract,2025-09-02,,False,synthetic_derived
EMP-000323,TRN-SIH26135-000377,Software Developer,Healthcare,Apprenticeship,2025-09-16,,False,synthetic_derived
EMP-000324,TRN-SIH26135-000378,Support Engineer,Telecom,Part-time,2025-09-30,,False,synthetic_derived
EMP-000325,TRN-SIH26135-000379,Web Developer,E-commerce,Full-time,2025-10-14,,False,synthetic_derived
EMP-000326,TRN-SIH26135-000380,Support Engineer,Manufacturing,Apprenticeship,2025-10-28,,False,synthetic_derived
EMP-000327,TRN-SIH26135-000381,Software Developer,Government Services,Contract,2025-11-11,2026-01-16,True,synthetic_derived
EMP-000328,TRN-SIH26135-000382,Software Developer,Government Services,Contract,2025-11-25,,False,synthetic_derived
EMP-000329,TRN-SIH26135-000383,Cloud Associate,Government Services,Part-time,2025-12-09,2026-02-15,True,synthetic_derived
EMP-000330,TRN-SIH26135-000384,Healthcare Assistant,Telecom,Full-time,2025-12-23,,False,synthetic_derived
EMP-000331,TRN-SIH26135-000385,Cybersecurity Associate,Education,Contract,2026-01-06,,False,synthetic_derived
EMP-000332,TRN-SIH26135-000387,Data Analyst,Healthcare,Self-employed,2026-02-02,,False,synthetic_derived
EMP-000333,TRN-SIH26135-000388,Graphic Designer,Telecom,Self-employed,2026-02-16,,False,synthetic_derived
EMP-000334,TRN-SIH26135-000389,Web Developer,Government Services,Full-time,2024-03-12,2024-05-24,True,synthetic_derived
EMP-000335,TRN-SIH26135-000390,Software Developer,E-commerce,Full-time,2024-03-26,,False,synthetic_derived
EMP-000336,TRN-SIH26135-000391,Graphic Designer,Manufacturing,Full-time,2024-04-09,2024-06-23,True,synthetic_derived
EMP-000337,TRN-SIH26135-000392,Sales Executive,Government Services,Contract,2024-04-23,,False,synthetic_derived
EMP-000338,TRN-SIH26135-000393,Support Engineer,Manufacturing,Full-time,2024-05-07,,False,synthetic_derived
EMP-000339,TRN-SIH26135-000394,Sales Executive,Manufacturing,Full-time,2024-05-21,,False,synthetic_derived
EMP-000340,TRN-SIH26135-000395,Data Analyst,Logistics,Full-time,2024-06-04,,False,synthetic_derived
EMP-000341,TRN-SIH26135-000396,Support Engineer,Logistics,Apprenticeship,2024-06-18,2024-09-06,True,synthetic_derived
EMP-000342,TRN-SIH26135-000397,Support Engineer,Retail,Full-time,2024-07-02,,False,synthetic_derived
EMP-000343,TRN-SIH26135-000400,Cloud Associate,Banking & Finance,Contract,2024-08-11,,False,synthetic_derived
EMP-000344,TRN-SIH26135-000401,Sales Executive,Healthcare,Full-time,2024-08-25,,False,synthetic_derived
EMP-000345,TRN-SIH26135-000402,Graphic Designer,Banking & Finance,Apprenticeship,2024-09-08,2024-12-01,True,synthetic_derived
EMP-000346,TRN-SIH26135-000403,Sales Executive,Telecom,Contract,2024-09-22,,False,synthetic_derived
EMP-000347,TRN-SIH26135-000404,Graphic Designer,Banking & Finance,Contract,2024-10-06,,False,synthetic_derived
EMP-000348,TRN-SIH26135-000405,Web Developer,Government Services,Part-time,2024-10-20,,False,synthetic_derived
EMP-000349,TRN-SIH26135-000408,Support Engineer,Retail,Full-time,2024-11-29,,False,synthetic_derived
EMP-000350,TRN-SIH26135-000409,Digital Marketing Executive,Education,Apprenticeship,2024-12-13,,False,synthetic_derived
EMP-000351,TRN-SIH26135-000410,Digital Marketing Executive,Retail,Self-employed,2024-10-18,,False,synthetic_derived
EMP-000352,TRN-SIH26135-000411,Digital Marketing Executive,IT Services,Contract,2024-11-01,,False,synthetic_derived
EMP-000353,TRN-SIH26135-000412,Account Executive,Logistics,Self-employed,2024-11-15,,False,synthetic_derived
EMP-000354,TRN-SIH26135-000413,Software Developer,Education,Full-time,2024-11-29,,False,synthetic_derived
EMP-000355,TRN-SIH26135-000414,Data Analyst,Healthcare,Full-time,2024-12-13,,False,synthetic_derived
EMP-000356,TRN-SIH26135-000415,Healthcare Assistant,Government Services,Full-time,2024-12-27,,False,synthetic_derived
EMP-000357,TRN-SIH26135-000416,Technician,Education,Contract,2025-01-10,,False,synthetic_derived
EMP-000358,TRN-SIH26135-000417,Cloud Associate,Healthcare,Contract,2025-01-24,,False,synthetic_derived
EMP-000359,TRN-SIH26135-000418,Sales Executive,E-commerce,Full-time,2025-02-07,,False,synthetic_derived
EMP-000360,TRN-SIH26135-000419,Account Executive,Telecom,Full-time,2025-02-21,,False,synthetic_derived
EMP-000361,TRN-SIH26135-000421,Digital Marketing Executive,Government Services,Part-time,2025-03-20,,False,synthetic_derived
EMP-000362,TRN-SIH26135-000422,Support Engineer,Banking & Finance,Full-time,2025-04-03,,False,synthetic_derived
EMP-000363,TRN-SIH26135-000423,Cybersecurity Associate,Government Services,Full-time,2025-04-17,,False,synthetic_derived
EMP-000364,TRN-SIH26135-000424,Cloud Associate,Logistics,Full-time,2025-05-01,,False,synthetic_derived
EMP-000365,TRN-SIH26135-000425,Cloud Associate,E-commerce,Contract,2025-05-15,,False,synthetic_derived
EMP-000366,TRN-SIH26135-000428,Sales Executive,Manufacturing,Self-employed,2025-06-24,,False,synthetic_derived
EMP-000367,TRN-SIH26135-000429,Sales Executive,Telecom,Apprenticeship,2025-07-08,,False,synthetic_derived
EMP-000368,TRN-SIH26135-000431,Data Analyst,Education,Apprenticeship,2025-08-04,,False,synthetic_derived
EMP-000369,TRN-SIH26135-000432,Graphic Designer,Logistics,Self-employed,2025-08-18,,False,synthetic_derived
EMP-000370,TRN-SIH26135-000433,Web Developer,IT Services,Full-time,2025-09-01,,False,synthetic_derived
EMP-000371,TRN-SIH26135-000434,Web Developer,Education,Full-time,2025-09-15,2026-01-03,True,synthetic_derived
EMP-000372,TRN-SIH26135-000436,Healthcare Assistant,E-commerce,Full-time,2025-10-12,,False,synthetic_derived
EMP-000373,TRN-SIH26135-000437,Graphic Designer,IT Services,Full-time,2025-10-26,,False,synthetic_derived
EMP-000374,TRN-SIH26135-000438,Digital Marketing Executive,IT Services,Apprenticeship,2025-11-09,,False,synthetic_derived
EMP-000375,TRN-SIH26135-000439,Digital Marketing Executive,Healthcare,Self-employed,2025-11-23,,False,synthetic_derived
EMP-000376,TRN-SIH26135-000440,Web Developer,Logistics,Full-time,2025-12-07,2026-04-01,True,synthetic_derived
EMP-000377,TRN-SIH26135-000441,Support Engineer,Banking & Finance,Full-time,2025-12-21,,False,synthetic_derived
EMP-000378,TRN-SIH26135-000442,Account Executive,IT Services,Part-time,2026-01-04,,False,synthetic_derived
EMP-000379,TRN-SIH26135-000443,Web Developer,Government Services,Full-time,2026-01-18,,False,synthetic_derived
EMP-000380,TRN-SIH26135-000444,Healthcare Assistant,IT Services,Full-time,2026-02-01,,False,synthetic_derived
EMP-000381,TRN-SIH26135-000445,Support Engineer,Manufacturing,Full-time,2024-02-26,2024-06-25,True,synthetic_derived
EMP-000382,TRN-SIH26135-000446,Cloud Associate,Retail,Full-time,2024-03-11,,False,synthetic_derived
EMP-000383,TRN-SIH26135-000447,Account Executive,Banking & Finance,Full-time,2024-03-25,,False,synthetic_derived
EMP-000384,TRN-SIH26135-000448,Graphic Designer,Healthcare,Full-time,2024-04-08,,False,synthetic_derived
EMP-000385,TRN-SIH26135-000449,Software Developer,Manufacturing,Part-time,2024-04-22,,False,synthetic_derived
EMP-000386,TRN-SIH26135-000450,Digital Marketing Executive,Government Services,Apprenticeship,2024-05-06,,False,synthetic_derived
EMP-000387,TRN-SIH26135-000452,Support Engineer,Logistics,Full-time,2024-06-02,2024-10-06,True,synthetic_derived
EMP-000388,TRN-SIH26135-000453,Account Executive,Manufacturing,Self-employed,2024-06-16,,False,synthetic_derived
EMP-000389,TRN-SIH26135-000454,Healthcare Assistant,Retail,Contract,2024-06-30,,False,synthetic_derived
EMP-000390,TRN-SIH26135-000455,Graphic Designer,IT Services,Full-time,2024-07-14,2024-11-20,True,synthetic_derived
EMP-000391,TRN-SIH26135-000456,Account Executive,IT Services,Contract,2024-07-28,,False,synthetic_derived
EMP-000392,TRN-SIH26135-000457,Sales Executive,Government Services,Full-time,2024-08-11,,False,synthetic_derived
EMP-000393,TRN-SIH26135-000459,Account Executive,Telecom,Self-employed,2024-09-07,2025-01-17,True,synthetic_derived
EMP-000394,TRN-SIH26135-000460,Graphic Designer,Education,Part-time,2024-09-21,,False,synthetic_derived
EMP-000395,TRN-SIH26135-000461,Web Developer,E-commerce,Full-time,2024-10-05,,False,synthetic_derived
EMP-000396,TRN-SIH26135-000462,Data Analyst,Government Services,Full-time,2024-10-19,,False,synthetic_derived
EMP-000397,TRN-SIH26135-000463,Healthcare Assistant,Retail,Full-time,2024-11-02,,False,synthetic_derived
EMP-000398,TRN-SIH26135-000464,Software Developer,Healthcare,Full-time,2024-11-16,,False,synthetic_derived
EMP-000399,TRN-SIH26135-000465,Data Analyst,Retail,Contract,2024-11-30,,False,synthetic_derived
EMP-000400,TRN-SIH26135-000466,Technician,IT Services,Contract,2024-12-14,,False,synthetic_derived
EMP-000401,TRN-SIH26135-000467,Cybersecurity Associate,Healthcare,Part-time,2024-12-28,,False,synthetic_derived
EMP-000402,TRN-SIH26135-000468,Graphic Designer,Manufacturing,Contract,2025-01-11,,False,synthetic_derived
EMP-000403,TRN-SIH26135-000469,Cloud Associate,Retail,Full-time,2025-01-25,,False,synthetic_derived
EMP-000404,TRN-SIH26135-000470,Account Executive,Logistics,Self-employed,2025-02-08,,False,synthetic_derived
EMP-000405,TRN-SIH26135-000471,Sales Executive,Banking & Finance,Part-time,2025-02-22,,False,synthetic_derived
EMP-000406,TRN-SIH26135-000472,Support Engineer,Logistics,Part-time,2025-03-08,,False,synthetic_derived
EMP-000407,TRN-SIH26135-000473,Technician,Telecom,Part-time,2025-03-22,,False,synthetic_derived
EMP-000408,TRN-SIH26135-000474,Data Analyst,Healthcare,Full-time,2025-04-05,,False,synthetic_derived
EMP-000409,TRN-SIH26135-000476,Software Developer,Banking & Finance,Full-time,2025-05-02,,False,synthetic_derived
EMP-000410,TRN-SIH26135-000477,Data Analyst,Logistics,Full-time,2025-05-16,,False,synthetic_derived
EMP-000411,TRN-SIH26135-000478,Healthcare Assistant,Retail,Full-time,2025-05-30,2025-10-27,True,synthetic_derived
EMP-000412,TRN-SIH26135-000479,Technician,E-commerce,Full-time,2025-06-13,,False,synthetic_derived
EMP-000413,TRN-SIH26135-000480,Data Analyst,Education,Full-time,2025-06-27,,False,synthetic_derived
EMP-000414,TRN-SIH26135-000481,Support Engineer,Manufacturing,Full-time,2025-07-11,,False,synthetic_derived
