Trainee_ID,Skill,Assessment_Date,Evidence_Source,Proficiency
TRN-SIH26135-000120,python,2024-03-27,legacy_skill_assessment,58.5
TRN-SIH26135-000120,sql,2024-04-03,legacy_skill_assessment,54.5
TRN-SIH26135-000121,accounting,2024-04-16,legacy_skill_assessment,59.7
TRN-SIH26135-000121,azure,2024-04-23,legacy_skill_assessment,66.7
TRN-SIH26135-000121,sql,2024-04-09,legacy_skill_assessment,63.7
TRN-SIH26135-000122,accounting,2024-04-22,legacy_skill_assessment,61.5
TRN-SIH26135-000122,java,2024-04-29,legacy_skill_assessment,57.5
TRN-SIH26135-000122,linux,2024-05-06,legacy_skill_assessment,64.5
TRN-SIH26135-000123,autocad,2024-05-05,legacy_skill_assessment,69.9
TRN-SIH26135-000123,azure,2024-05-12,legacy_skill_assessment,65.9
TRN-SIH26135-000123,sql,2024-05-19,legacy_skill_assessment,72.9
TRN-SIH26135-000124,javascript,2024-05-25,legacy_skill_assessment,59.4
TRN-SIH26135-000124,networking,2024-05-18,legacy_skill_assessment,63.4
TRN-SIH26135-000124,react,2024-06-01,legacy_skill_assessment,66.4
TRN-SIH26135-000125,excel,2024-05-31,legacy_skill_assessment,73.2
TRN-SIH26135-000125,java,2024-06-14,legacy_skill_assessment,76.2
TRN-SIH26135-000125,react,2024-06-07,legacy_skill_assessment,69.2
TRN-SIH26135-000126,java,2024-06-27,legacy_skill_assessment,71.7
TRN-SIH26135-000126,linux,2024-06-20,legacy_skill_assessment,64.7
TRN-SIH26135-000126,power bi,2024-06-13,legacy_skill_assessment,68.7
TRN-SIH26135-000127,aws,2024-07-03,legacy_skill_assessment,60.1
TRN-SIH26135-000127,java,2024-06-26,legacy_skill_assessment,64.1
TRN-SIH26135-000127,power bi,2024-07-10,legacy_skill_assessment,67.1
TRN-SIH26135-000128,autocad,2024-07-16,legacy_skill_assessment,67.8
TRN-SIH26135-000128,machine learning,2024-07-09,legacy_skill_assessment,71.8
TRN-SIH26135-000128,networking,2024-07-23,legacy_skill_assessment,74.8
TRN-SIH26135-000129,communication,2024-07-22,legacy_skill_assessment,100.0
TRN-SIH26135-000129,networking,2024-07-29,legacy_skill_assessment,97.0
TRN-SIH26135-000129,sql,2024-08-05,legacy_skill_assessment,100.0
TRN-SIH26135-000130,accounting,2024-08-11,legacy_skill_assessment,66.5
TRN-SIH26135-000130,aws,2024-08-04,legacy_skill_assessment,70.5
TRN-SIH26135-000130,azure,2024-08-18,legacy_skill_assessment,73.5
TRN-SIH26135-000131,autocad,2024-08-31,legacy_skill_assessment,57.0
TRN-SIH26135-000131,networking,2024-08-24,legacy_skill_assessment,50.0
TRN-SIH26135-000131,python,2024-08-17,legacy_skill_assessment,54.0
TRN-SIH26135-000132,communication,2024-08-30,legacy_skill_assessment,68.4
TRN-SIH26135-000132,healthcare operations,2024-09-13,legacy_skill_assessment,71.4
TRN-SIH26135-000132,react,2024-09-06,legacy_skill_assessment,64.4
TRN-SIH26135-000133,accounting,2024-09-26,legacy_skill_assessment,79.6
TRN-SIH26135-000133,aws,2024-09-19,legacy_skill_assessment,72.6
TRN-SIH26135-000133,java,2024-09-12,legacy_skill_assessment,76.6
TRN-SIH26135-000134,autocad,2024-10-09,legacy_skill_assessment,68.4
TRN-SIH26135-000134,excel,2024-10-02,legacy_skill_assessment,61.4
TRN-SIH26135-000134,javascript,2024-09-25,legacy_skill_assessment,65.4
TRN-SIH26135-000135,aws,2024-10-08,legacy_skill_assessment,59.7
TRN-SIH26135-000135,python,2024-10-22,legacy_skill_assessment,62.7
TRN-SIH26135-000135,react,2024-10-15,legacy_skill_assessment,55.7
TRN-SIH26135-000136,machine learning,2024-10-28,legacy_skill_assessment,73.8
TRN-SIH26135-000136,react,2024-10-21,legacy_skill_assessment,77.8
TRN-SIH26135-000136,sql,2024-11-04,legacy_skill_assessment,80.8
TRN-SIH26135-000137,autocad,2024-11-03,legacy_skill_assessment,60.1
TRN-SIH26135-000137,data analysis,2024-11-10,legacy_skill_assessment,56.1
TRN-SIH26135-000137,java,2024-11-17,legacy_skill_assessment,63.1
TRN-SIH26135-000138,autocad,2024-11-30,legacy_skill_assessment,54.0
TRN-SIH26135-000138,communication,2024-11-16,legacy_skill_assessment,51.0
TRN-SIH26135-000138,cybersecurity,2024-11-23,legacy_skill_assessment,47.0
TRN-SIH26135-000139,autocad,2024-12-13,legacy_skill_assessment,67.7
TRN-SIH26135-000139,data analysis,2024-11-29,legacy_skill_assessment,64.7
TRN-SIH26135-000139,javascript,2024-12-06,legacy_skill_assessment,60.7
TRN-SIH26135-000140,excel,2024-12-19,legacy_skill_assessment,53.9
TRN-SIH26135-000140,linux,2024-12-26,legacy_skill_assessment,60.9
TRN-SIH26135-000140,react,2024-12-12,legacy_skill_assessment,57.9
TRN-SIH26135-000141,healthcare operations,2025-01-01,legacy_skill_assessment,36.2
TRN-SIH26135-000141,react,2025-01-08,legacy_skill_assessment,43.2
TRN-SIH26135-000141,sql,2024-12-25,legacy_skill_assessment,40.2
TRN-SIH26135-000142,azure,2025-01-14,legacy_skill_assessment,58.2
TRN-SIH26135-000142,digital marketing,2025-01-07,legacy_skill_assessment,62.2
TRN-SIH26135-000142,sql,2025-01-21,legacy_skill_assessment,65.2
TRN-SIH26135-000143,cybersecurity,2025-02-03,legacy_skill_assessment,73.8
TRN-SIH26135-000143,excel,2025-01-27,legacy_skill_assessment,66.8
TRN-SIH26135-000143,machine learning,2025-01-20,legacy_skill_assessment,70.8
TRN-SIH26135-000144,data analysis,2025-02-02,legacy_skill_assessment,67.8
TRN-SIH26135-000144,java,2025-02-16,legacy_skill_assessment,70.8
TRN-SIH26135-000144,javascript,2025-02-09,legacy_skill_assessment,63.8
TRN-SIH26135-000145,accounting,2025-02-22,legacy_skill_assessment,65.5
TRN-SIH26135-000145,data analysis,2025-03-01,legacy_skill_assessment,72.5
TRN-SIH26135-000145,javascript,2025-02-15,legacy_skill_assessment,69.5
TRN-SIH26135-000146,autocad,2025-03-14,legacy_skill_assessment,79.9
TRN-SIH26135-000146,aws,2025-02-28,legacy_skill_assessment,76.9
TRN-SIH26135-000146,digital marketing,2025-03-07,legacy_skill_assessment,72.9
TRN-SIH26135-000147,aws,2025-03-27,legacy_skill_assessment,84.3
TRN-SIH26135-000147,data analysis,2025-03-20,legacy_skill_assessment,77.3
TRN-SIH26135-000147,networking,2025-03-13,legacy_skill_assessment,81.3
TRN-SIH26135-000148,accounting,2025-04-02,legacy_skill_assessment,41.6
TRN-SIH26135-000148,networking,2025-03-26,legacy_skill_assessment,45.6
TRN-SIH26135-000148,sql,2025-04-09,legacy_skill_assessment,48.6
TRN-SIH26135-000149,cybersecurity,2025-04-15,legacy_skill_assessment,55.3
TRN-SIH26135-000149,networking,2025-04-22,legacy_skill_assessment,62.3
TRN-SIH26135-000149,react,2025-04-08,legacy_skill_assessment,59.3
TRN-SIH26135-000150,javascript,2025-04-21,legacy_skill_assessment,67.6
TRN-SIH26135-000150,machine learning,2025-04-28,legacy_skill_assessment,63.6
TRN-SIH26135-000150,networking,2025-05-05,legacy_skill_assessment,70.6
TRN-SIH26135-000151,excel,2025-05-18,legacy_skill_assessment,85.0
TRN-SIH26135-000151,healthcare operations,2025-05-11,legacy_skill_assessment,78.0
TRN-SIH26135-000151,javascript,2025-05-04,legacy_skill_assessment,82.0
TRN-SIH26135-000152,aws,2025-05-17,legacy_skill_assessment,75.9
TRN-SIH26135-000152,power bi,2025-05-31,legacy_skill_assessment,78.9
TRN-SIH26135-000152,python,2025-05-24,legacy_skill_assessment,71.9
TRN-SIH26135-000153,aws,2025-06-06,legacy_skill_assessment,73.5
TRN-SIH26135-000153,data analysis,2025-05-30,legacy_skill_assessment,77.5
TRN-SIH26135-000153,excel,2025-06-13,legacy_skill_assessment,80.5
TRN-SIH26135-000154,autocad,2025-06-12,legacy_skill_assessment,42.6
TRN-SIH26135-000154,javascript,2025-06-26,legacy_skill_assessment,45.6
TRN-SIH26135-000154,machine learning,2025-06-19,legacy_skill_assessment,38.6
TRN-SIH26135-000155,aws,2025-07-02,legacy_skill_assessment,57.6
TRN-SIH26135-000155,cybersecurity,2025-07-09,legacy_skill_assessment,64.6
TRN-SIH26135-000155,excel,2025-06-25,legacy_skill_assessment,61.6
TRN-SIH26135-000156,healthcare operations,2025-07-08,legacy_skill_assessment,55.3
TRN-SIH26135-000156,machine learning,2025-07-22,legacy_skill_assessment,58.3
TRN-SIH26135-000156,python,2025-07-15,legacy_skill_assessment,51.3
TRN-SIH26135-000157,aws,2025-07-21,legacy_skill_assessment,57.9
TRN-SIH26135-000157,machine learning,2025-08-04,legacy_skill_assessment,60.9
TRN-SIH26135-000157,react,2025-07-28,legacy_skill_assessment,53.9
TRN-SIH26135-000158,data analysis,2025-08-10,legacy_skill_assessment,48.2
TRN-SIH26135-000158,excel,2025-08-03,legacy_skill_assessment,52.2
TRN-SIH26135-000158,react,2025-08-17,legacy_skill_assessment,55.2
TRN-SIH26135-000159,cybersecurity,2025-08-16,legacy_skill_assessment,59.6
TRN-SIH26135-000159,data analysis,2025-08-23,legacy_skill_assessment,55.6
TRN-SIH26135-000159,machine learning,2025-08-30,legacy_skill_assessment,62.6
TRN-SIH26135-000160,autocad,2025-08-29,legacy_skill_assessment,31.3
TRN-SIH26135-000160,java,2025-09-12,legacy_skill_assessment,34.3
TRN-SIH26135-000160,power bi,2025-09-05,legacy_skill_assessment,27.3
TRN-SIH26135-000161,accounting,2025-09-11,legacy_skill_assessment,52.2
TRN-SIH26135-000161,cybersecurity,2025-09-18,legacy_skill_assessment,48.2
TRN-SIH26135-000161,linux,2025-09-25,legacy_skill_assessment,55.2
TRN-SIH26135-000162,accounting,2025-10-01,legacy_skill_assessment,55.7
TRN-SIH26135-000162,cybersecurity,2025-09-24,legacy_skill_assessment,59.7
TRN-SIH26135-000162,sales,2025-10-08,legacy_skill_assessment,62.7
TRN-SIH26135-000163,cybersecurity,2025-10-14,legacy_skill_assessment,77.1
TRN-SIH26135-000163,networking,2025-10-21,legacy_skill_assessment,84.1
TRN-SIH26135-000163,power bi,2025-10-07,legacy_skill_assessment,81.1
TRN-SIH26135-000164,autocad,2025-10-27,legacy_skill_assessment,65.6
TRN-SIH26135-000164,aws,2025-11-03,legacy_skill_assessment,72.6
TRN-SIH26135-000164,linux,2025-10-20,legacy_skill_assessment,69.6
TRN-SIH26135-000165,azure,2025-11-16,legacy_skill_assessment,55.2
TRN-SIH26135-000165,react,2025-11-02,legacy_skill_assessment,52.2
TRN-SIH26135-000165,sales,2025-11-09,legacy_skill_assessment,48.2
TRN-SIH26135-000166,azure,2025-11-15,legacy_skill_assessment,35.8
TRN-SIH26135-000166,communication,2025-11-22,legacy_skill_assessment,31.8
TRN-SIH26135-000166,sales,2025-11-29,legacy_skill_assessment,38.8
TRN-SIH26135-000167,aws,2025-12-12,legacy_skill_assessment,71.7
TRN-SIH26135-000167,machine learning,2025-11-28,legacy_skill_assessment,68.7
TRN-SIH26135-000167,networking,2025-12-05,legacy_skill_assessment,64.7
TRN-SIH26135-000168,cybersecurity,2023-12-22,legacy_skill_assessment,58.6
TRN-SIH26135-000168,networking,2023-12-29,legacy_skill_assessment,54.6
TRN-SIH26135-000168,power bi,2024-01-05,legacy_skill_assessment,61.6
TRN-SIH26135-000169,digital marketing,2024-01-11,legacy_skill_assessment,55.2
TRN-SIH26135-000169,javascript,2024-01-18,legacy_skill_assessment,62.2
TRN-SIH26135-000169,power bi,2024-01-04,legacy_skill_assessment,59.2
TRN-SIH26135-000170,aws,2024-01-31,legacy_skill_assessment,63.7
TRN-SIH26135-000170,data analysis,2024-01-17,legacy_skill_assessment,60.7
TRN-SIH26135-000170,linux,2024-01-24,legacy_skill_assessment,56.7
TRN-SIH26135-000171,autocad,2024-01-30,legacy_skill_assessment,51.3
TRN-SIH26135-000171,cybersecurity,2024-02-06,legacy_skill_assessment,47.3
TRN-SIH26135-000171,javascript,2024-02-13,legacy_skill_assessment,54.3
TRN-SIH26135-000172,autocad,2024-02-19,legacy_skill_assessment,66.2
TRN-SIH26135-000172,aws,2024-02-26,legacy_skill_assessment,73.2
TRN-SIH26135-000172,sales,2024-02-12,legacy_skill_assessment,70.2
TRN-SIH26135-000173,accounting,2024-02-25,legacy_skill_assessment,96.1
TRN-SIH26135-000173,cybersecurity,2024-03-03,legacy_skill_assessment,92.1
TRN-SIH26135-000173,excel,2024-03-10,legacy_skill_assessment,99.1
TRN-SIH26135-000174,autocad,2024-03-16,legacy_skill_assessment,71.8
TRN-SIH26135-000174,javascript,2024-03-23,legacy_skill_assessment,78.8
TRN-SIH26135-000174,linux,2024-03-09,legacy_skill_assessment,75.8
TRN-SIH26135-000175,excel,2024-03-22,legacy_skill_assessment,62.5
TRN-SIH26135-000175,power bi,2024-04-05,legacy_skill_assessment,65.5
TRN-SIH26135-000175,sql,2024-03-29,legacy_skill_assessment,58.5
TRN-SIH26135-000176,javascript,2024-04-18,legacy_skill_assessment,66.3
TRN-SIH26135-000176,power bi,2024-04-11,legacy_skill_assessment,59.3
TRN-SIH26135-000176,sql,2024-04-04,legacy_skill_assessment,63.3
TRN-SIH26135-000177,autocad,2024-04-24,legacy_skill_assessment,67.9
TRN-SIH26135-000177,cybersecurity,2024-04-17,legacy_skill_assessment,71.9
TRN-SIH26135-000177,python,2024-05-01,legacy_skill_assessment,74.9
TRN-SIH26135-000178,autocad,2024-05-14,legacy_skill_assessment,83.4
TRN-SIH26135-000178,javascript,2024-05-07,legacy_skill_assessment,76.4
TRN-SIH26135-000178,machine learning,2024-04-30,legacy_skill_assessment,80.4
TRN-SIH26135-000179,aws,2024-05-27,legacy_skill_assessment,66.2
TRN-SIH26135-000179,azure,2024-05-13,legacy_skill_assessment,63.2
TRN-SIH26135-000179,healthcare operations,2024-05-20,legacy_skill_assessment,59.2
TRN-SIH26135-000180,cybersecurity,2024-06-02,legacy_skill_assessment,59.8
TRN-SIH26135-000180,power bi,2024-06-09,legacy_skill_assessment,66.8
TRN-SIH26135-000180,sales,2024-05-26,legacy_skill_assessment,63.8
TRN-SIH26135-000181,digital marketing,2024-06-15,legacy_skill_assessment,66.9
TRN-SIH26135-000181,excel,2024-06-22,legacy_skill_assessment,73.9
TRN-SIH26135-000181,python,2024-06-08,legacy_skill_assessment,70.9
TRN-SIH26135-000182,communication,2024-07-05,legacy_skill_assessment,64.3
TRN-SIH26135-000182,excel,2024-06-21,legacy_skill_assessment,61.3
TRN-SIH26135-000182,react,2024-06-28,legacy_skill_assessment,57.3
TRN-SIH26135-000183,communication,2024-07-11,legacy_skill_assessment,78.8
TRN-SIH26135-000183,excel,2024-07-04,legacy_skill_assessment,82.8
TRN-SIH26135-000183,linux,2024-07-18,legacy_skill_assessment,85.8
TRN-SIH26135-000184,machine learning,2024-07-31,legacy_skill_assessment,91.7
TRN-SIH26135-000184,networking,2024-07-17,legacy_skill_assessment,88.7
TRN-SIH26135-000184,sales,2024-07-24,legacy_skill_assessment,84.7
TRN-SIH26135-000185,accounting,2024-08-06,legacy_skill_assessment,64.0
TRN-SIH26135-000185,communication,2024-07-30,legacy_skill_assessment,68.0
TRN-SIH26135-000185,javascript,2024-08-13,legacy_skill_assessment,71.0
TRN-SIH26135-000186,accounting,2024-08-26,legacy_skill_assessment,55.5
TRN-SIH26135-000186,healthcare operations,2024-08-19,legacy_skill_assessment,48.5
TRN-SIH26135-000186,linux,2024-08-12,legacy_skill_assessment,52.5
TRN-SIH26135-000187,communication,2024-09-08,legacy_skill_assessment,76.4
TRN-SIH26135-000187,data analysis,2024-08-25,legacy_skill_assessment,73.4
TRN-SIH26135-000187,networking,2024-09-01,legacy_skill_assessment,69.4
TRN-SIH26135-000188,azure,2024-09-07,legacy_skill_assessment,55.3
TRN-SIH26135-000188,healthcare operations,2024-09-14,legacy_skill_assessment,51.3
TRN-SIH26135-000188,networking,2024-09-21,legacy_skill_assessment,58.3
TRN-SIH26135-000189,data analysis,2024-10-04,legacy_skill_assessment,87.6
TRN-SIH26135-000189,sales,2024-09-20,legacy_skill_assessment,84.6
TRN-SIH26135-000189,sql,2024-09-27,legacy_skill_assessment,80.6
TRN-SIH26135-000190,accounting,2024-10-03,legacy_skill_assessment,81.6
TRN-SIH26135-000190,healthcare operations,2024-10-10,legacy_skill_assessment,77.6
TRN-SIH26135-000190,java,2024-10-17,legacy_skill_assessment,84.6
TRN-SIH26135-000191,communication,2024-10-30,legacy_skill_assessment,57.8
TRN-SIH26135-000191,cybersecurity,2024-10-23,legacy_skill_assessment,50.8
TRN-SIH26135-000191,networking,2024-10-16,legacy_skill_assessment,54.8
TRN-SIH26135-000192,data analysis,2024-11-05,legacy_skill_assessment,58.2
TRN-SIH26135-000192,excel,2024-10-29,legacy_skill_assessment,62.2
TRN-SIH26135-000192,networking,2024-11-12,legacy_skill_assessment,65.2
TRN-SIH26135-000193,java,2024-11-11,legacy_skill_assessment,87.2
TRN-SIH26135-000193,javascript,2024-11-18,legacy_skill_assessment,83.2
TRN-SIH26135-000193,react,2024-11-25,legacy_skill_assessment,90.2
TRN-SIH26135-000194,excel,2024-12-08,legacy_skill_assessment,86.4
TRN-SIH26135-000194,healthcare operations,2024-11-24,legacy_skill_assessment,83.4
TRN-SIH26135-000194,react,2024-12-01,legacy_skill_assessment,79.4
TRN-SIH26135-000195,linux,2024-12-07,legacy_skill_assessment,57.1
TRN-SIH26135-000195,machine learning,2024-12-21,legacy_skill_assessment,60.1
TRN-SIH26135-000195,sql,2024-12-14,legacy_skill_assessment,53.1
TRN-SIH26135-000196,autocad,2024-12-20,legacy_skill_assessment,71.3
TRN-SIH26135-000196,networking,2024-12-27,legacy_skill_assessment,67.3
TRN-SIH26135-000196,power bi,2025-01-03,legacy_skill_assessment,74.3
TRN-SIH26135-000197,azure,2025-01-09,legacy_skill_assessment,61.2
TRN-SIH26135-000197,excel,2025-01-16,legacy_skill_assessment,68.2
TRN-SIH26135-000197,react,2025-01-02,legacy_skill_assessment,65.2
TRN-SIH26135-000198,accounting,2025-01-22,legacy_skill_assessment,63.8
TRN-SIH26135-000198,javascript,2025-01-15,legacy_skill_assessment,67.8
TRN-SIH26135-000198,power bi,2025-01-29,legacy_skill_assessment,70.8
TRN-SIH26135-000199,data analysis,2025-02-04,legacy_skill_assessment,77.3
TRN-SIH26135-000199,networking,2025-02-11,legacy_skill_assessment,84.3
TRN-SIH26135-000199,python,2025-01-28,legacy_skill_assessment,81.3
TRN-SIH26135-000200,communication,2025-02-17,legacy_skill_assessment,82.4
TRN-SIH26135-000200,linux,2025-02-24,legacy_skill_assessment,89.4
TRN-SIH26135-000200,machine learning,2025-02-10,legacy_skill_assessment,86.4
TRN-SIH26135-000201,excel,2025-03-02,legacy_skill_assessment,74.3
TRN-SIH26135-000201,networking,2025-02-23,legacy_skill_assessment,78.3
TRN-SIH26135-000201,power bi,2025-03-09,legacy_skill_assessment,81.3
TRN-SIH26135-000202,autocad,2025-03-15,legacy_skill_assessment,66.8
TRN-SIH26135-000202,machine learning,2025-03-08,legacy_skill_assessment,70.8
TRN-SIH26135-000202,networking,2025-03-22,legacy_skill_assessment,73.8
TRN-SIH26135-000203,aws,2025-04-04,legacy_skill_assessment,76.7
TRN-SIH26135-000203,healthcare operations,2025-03-28,legacy_skill_assessment,69.7
TRN-SIH26135-000203,java,2025-03-21,legacy_skill_assessment,73.7
TRN-SIH26135-000204,azure,2025-04-10,legacy_skill_assessment,95.4
TRN-SIH26135-000204,digital marketing,2025-04-03,legacy_skill_assessment,99.4
TRN-SIH26135-000204,sales,2025-04-17,legacy_skill_assessment,100.0
TRN-SIH26135-000205,communication,2025-04-16,legacy_skill_assessment,61.2
TRN-SIH26135-000205,excel,2025-04-30,legacy_skill_assessment,64.2
TRN-SIH26135-000205,linux,2025-04-23,legacy_skill_assessment,57.2
TRN-SIH26135-000206,javascript,2025-05-06,legacy_skill_assessment,75.5
TRN-SIH26135-000206,networking,2025-04-29,legacy_skill_assessment,79.5
TRN-SIH26135-000206,sql,2025-05-13,legacy_skill_assessment,82.5
TRN-SIH26135-000207,communication,2025-05-12,legacy_skill_assessment,75.1
TRN-SIH26135-000207,data analysis,2025-05-19,legacy_skill_assessment,71.1
TRN-SIH26135-000207,sales,2025-05-26,legacy_skill_assessment,78.1
TRN-SIH26135-000208,data analysis,2025-05-25,legacy_skill_assessment,67.0
TRN-SIH26135-000208,networking,2025-06-01,legacy_skill_assessment,63.0
TRN-SIH26135-000208,react,2025-06-08,legacy_skill_assessment,70.0
TRN-SIH26135-000209,cybersecurity,2025-06-21,legacy_skill_assessment,57.5
TRN-SIH26135-000209,machine learning,2025-06-14,legacy_skill_assessment,50.5
TRN-SIH26135-000209,power bi,2025-06-07,legacy_skill_assessment,54.5
TRN-SIH26135-000210,javascript,2025-06-20,legacy_skill_assessment,57.8
TRN-SIH26135-000210,python,2025-06-27,legacy_skill_assessment,53.8
TRN-SIH26135-000210,react,2025-07-04,legacy_skill_assessment,60.8
TRN-SIH26135-000211,communication,2025-07-03,legacy_skill_assessment,32.8
TRN-SIH26135-000211,linux,2025-07-17,legacy_skill_assessment,35.8
TRN-SIH26135-000211,networking,2025-07-10,legacy_skill_assessment,28.8
TRN-SIH26135-000212,communication,2025-07-30,legacy_skill_assessment,75.3
TRN-SIH26135-000212,networking,2025-07-23,legacy_skill_assessment,68.3
TRN-SIH26135-000212,power bi,2025-07-16,legacy_skill_assessment,72.3
TRN-SIH26135-000213,accounting,2025-08-12,legacy_skill_assessment,73.4
TRN-SIH26135-000213,communication,2025-07-29,legacy_skill_assessment,70.4
TRN-SIH26135-000213,power bi,2025-08-05,legacy_skill_assessment,66.4
TRN-SIH26135-000214,aws,2025-08-25,legacy_skill_assessment,45.8
TRN-SIH26135-000214,machine learning,2025-08-11,legacy_skill_assessment,42.8
TRN-SIH26135-000214,sql,2025-08-18,legacy_skill_assessment,38.8
