Trainee_ID,Event_Date,Application_Count,Interview_Count,Data_Origin
TRN-SIH26135-000450,2024-03-25,8,3,illustrative_source
TRN-SIH26135-000451,2024-04-07,9,1,illustrative_source
TRN-SIH26135-000452,2024-04-20,14,2,illustrative_source
TRN-SIH26135-000453,2024-05-03,11,3,illustrative_source
TRN-SIH26135-000454,2024-05-16,8,0,illustrative_source
TRN-SIH26135-000455,2024-05-29,13,4,illustrative_source
TRN-SIH26135-000456,2024-06-11,12,6,illustrative_source
TRN-SIH26135-000457,2024-06-24,8,4,illustrative_source
TRN-SIH26135-000458,2024-07-07,10,1,illustrative_source
TRN-SIH26135-000459,2024-07-20,11,3,illustrative_source
TRN-SIH26135-000460,2024-08-02,18,5,illustrative_source
TRN-SIH26135-000461,2024-08-15,12,2,illustrative_source
TRN-SIH26135-000462,2024-08-28,7,2,illustrative_source
TRN-SIH26135-000463,2024-09-10,7,2,illustrative_source
TRN-SIH26135-000464,2024-09-23,11,1,illustrative_source
TRN-SIH26135-000465,2024-10-06,17,6,illustrative_source
TRN-SIH26135-000466,2024-10-19,14,4,illustrative_source
TRN-SIH26135-000467,2024-11-01,9,1,illustrative_source
TRN-SIH26135-000468,2024-11-14,9,2,illustrative_source
TRN-SIH26135-000469,2024-11-27,12,3,illustrative_source
TRN-SIH26135-000470,2024-12-10,11,3,illustrative_source
TRN-SIH26135-000471,2024-12-23,8,3,illustrative_source
TRN-SIH26135-000472,2025-01-05,4,0,illustrative_source
TRN-SIH26135-000473,2025-01-18,14,5,illustrative_source
TRN-SIH26135-000474,2025-01-31,5,0,illustrative_source
TRN-SIH26135-000475,2025-02-13,13,4,illustrative_source
TRN-SIH26135-000476,2025-02-26,14,2,illustrative_source
TRN-SIH26135-000477,2025-03-11,8,0,illustrative_source
TRN-SIH26135-000478,2025-03-24,9,1,illustrative_source
TRN-SIH26135-000479,2025-04-06,8,3,illustrative_source
TRN-SIH26135-000480,2025-04-19,12,1,illustrative_source
TRN-SIH26135-000481,2025-05-02,11,2,illustrative_source
TRN-SIH26135-000482,2025-05-15,20,10,illustrative_source
TRN-SIH26135-000483,2025-05-28,8,3,illustrative_source
TRN-SIH26135-000484,2025-06-10,11,6,illustrative_source
TRN-SIH26135-000485,2025-06-23,13,3,illustrative_source
TRN-SIH26135-000486,2025-07-06,10,5,illustrative_source
TRN-SIH26135-000487,2025-07-19,8,1,illustrative_source
TRN-SIH26135-000488,2025-08-01,10,4,illustrative_source
TRN-SIH26135-000489,2025-08-14,11,3,illustrative_source
TRN-SIH26135-000490,2025-08-27,11,3,illustrative_source
TRN-SIH26135-000491,2025-09-09,8,1,illustrative_source
TRN-SIH26135-000492,2025-09-22,16,4,illustrative_source
TRN-SIH26135-000493,2025-10-05,9,2,illustrative_source
TRN-SIH26135-000494,2025-10-18,19,7,illustrative_source
TRN-SIH26135-000495,2025-10-31,7,0,illustrative_source
TRN-SIH26135-000496,2025-11-13,11,3,illustrative_source
TRN-SIH26135-000497,2025-11-26,12,3,illustrative_source
TRN-SIH26135-000498,2025-12-09,12,3,illustrative_source
TRN-SIH26135-000499,2025-12-22,12,2,illustrative_source
TRN-SIH26135-000500,2024-01-15,10,2,illustrative_source
TRN-SIH26135-000501,2024-01-28,11,2,illustrative_source
TRN-SIH26135-000502,2024-02-10,11,4,illustrative_source
TRN-SIH26135-000503,2024-02-23,5,2,illustrative_source
TRN-SIH26135-000504,2024-03-07,5,1,illustrative_source
TRN-SIH26135-000505,2024-03-20,11,0,illustrative_source
TRN-SIH26135-000506,2024-04-02,9,4,illustrative_source
TRN-SIH26135-000507,2024-04-15,3,0,illustrative_source
TRN-SIH26135-000508,2024-04-28,11,3,illustrative_source
TRN-SIH26135-000509,2024-05-11,9,2,illustrative_source
TRN-SIH26135-000510,2024-05-24,10,1,illustrative_source
TRN-SIH26135-000511,2024-06-06,10,6,illustrative_source
TRN-SIH26135-000512,2024-06-19,7,0,illustrative_source
TRN-SIH26135-000513,2024-07-02,9,3,illustrative_source
TRN-SIH26135-000514,2024-07-15,16,4,illustrative_source
TRN-SIH26135-000515,2024-07-28,5,1,illustrative_source
TRN-SIH26135-000516,2024-08-10,6,1,illustrative_source
TRN-SIH26135-000517,2024-08-23,14,2,illustrative_source
TRN-SIH26135-000518,2024-09-05,13,0,illustrative_source
TRN-SIH26135-000519,2024-09-18,11,3,illustrative_source
TRN-SIH26135-000520,2024-10-01,15,3,illustrative_source
TRN-SIH26135-000521,2024-10-14,10,0,illustrative_source
TRN-SIH26135-000522,2024-10-27,13,5,illustrative_source
TRN-SIH26135-000523,2024-11-09,16,1,illustrative_source
TRN-SIH26135-000524,2024-11-22,11,1,illustrative_source
TRN-SIH26135-000525,2024-12-05,7,1,illustrative_source
TRN-SIH26135-000526,2024-12-18,13,1,illustrative_source
TRN-SIH26135-000527,2024-12-31,7,3,illustrative_source
TRN-SIH26135-000528,2025-01-13,12,2,illustrative_source
TRN-SIH26135-000529,2025-01-26,8,1,illustrative_source
TRN-SIH26135-000530,2025-02-08,9,1,illustrative_source
TRN-SIH26135-000531,2025-02-21,13,2,illustrative_source
TRN-SIH26135-000532,2025-03-06,13,2,illustrative_source
TRN-SIH26135-000533,2025-03-19,13,2,illustrative_source
TRN-SIH26135-000534,2025-04-01,12,2,illustrative_source
TRN-SIH26135-000535,2025-04-14,9,1,illustrative_source
TRN-SIH26135-000536,2025-04-27,11,5,illustrative_source
TRN-SIH26135-000537,2025-05-10,17,4,illustrative_source
TRN-SIH26135-000538,2025-05-23,10,4,illustrative_source
TRN-SIH26135-000539,2025-06-05,7,1,illustrative_source
TRN-SIH26135-000540,2025-06-18,8,2,illustrative_source
TRN-SIH26135-000541,2025-07-01,11,3,illustrative_source
TRN-SIH26135-000542,2025-07-14,15,1,illustrative_source
TRN-SIH26135-000543,2025-07-27,6,0,illustrative_source
TRN-SIH26135-000544,2025-08-09,7,1,illustrative_source
TRN-SIH26135-000545,2025-08-22,12,2,illustrative_source
TRN-SIH26135-000546,2025-09-04,17,3,illustrative_source
TRN-SIH26135-000547,2025-09-17,10,0,illustrative_source
TRN-SIH26135-000548,2025-09-30,10,2,illustrative_source
TRN-SIH26135-000549,2025-10-13,13,3,illustrative_source
TRN-SIH26135-000550,2025-10-26,4,4,illustrative_source
TRN-SIH26135-000551,2025-11-08,9,1,illustrative_source
TRN-SIH26135-000552,2025-11-21,9,2,illustrative_source
TRN-SIH26135-000553,2025-12-04,16,4,illustrative_source
TRN-SIH26135-000554,2025-12-17,9,1,illustrative_source
TRN-SIH26135-000555,2024-01-10,8,0,illustrative_source
TRN-SIH26135-000556,2024-01-23,15,2,illustrative_source
TRN-SIH26135-000557,2024-02-05,14,6,illustrative_source
TRN-SIH26135-000558,2024-02-18,14,1,illustrative_source
TRN-SIH26135-000559,2024-03-02,8,4,illustrative_source
TRN-SIH26135-000560,2024-03-15,9,5,illustrative_source
TRN-SIH26135-000561,2024-03-28,18,6,illustrative_source
TRN-SIH26135-000562,2024-04-10,16,4,illustrative_source
TRN-SIH26135-000563,2024-04-23,14,2,illustrative_source
TRN-SIH26135-000564,2024-05-06,10,1,illustrative_source
TRN-SIH26135-000565,2024-05-19,10,1,illustrative_source
TRN-SIH26135-000566,2024-06-01,11,1,illustrative_source
TRN-SIH26135-000567,2024-06-14,9,0,illustrative_source
TRN-SIH26135-000568,2024-06-27,16,6,illustrative_source
TRN-SIH26135-000569,2024-07-10,16,6,illustrative_source
TRN-SIH26135-000570,2024-07-23,9,3,illustrative_source
TRN-SIH26135-000571,2024-08-05,12,3,illustrative_source
TRN-SIH26135-000572,2024-08-18,7,4,illustrative_source
TRN-SIH26135-000573,2024-08-31,5,1,illustrative_source
TRN-SIH26135-000574,2024-09-13,19,4,illustrative_source
TRN-SIH26135-000575,2024-09-26,10,2,illustrative_source
TRN-SIH26135-000576,2024-10-09,12,2,illustrative_source
TRN-SIH26135-000577,2024-10-22,15,1,illustrative_source
TRN-SIH26135-000578,2024-11-04,11,2,illustrative_source
TRN-SIH26135-000579,2024-11-17,6,2,illustrative_source
TRN-SIH26135-000580,2024-11-30,12,5,illustrative_source
TRN-SIH26135-000581,2024-12-13,12,6,illustrative_source
TRN-SIH26135-000582,2024-12-26,10,2,illustrative_source
TRN-SIH26135-000583,2025-01-08,10,0,illustrative_source
TRN-SIH26135-000584,2025-01-21,14,4,illustrative_source
TRN-SIH26135-000585,2025-02-03,17,3,illustrative_source
TRN-SIH26135-000586,2025-02-16,11,3,illustrative_source
TRN-SIH26135-000587,2025-03-01,7,1,illustrative_source
TRN-SIH26135-000588,2025-03-14,10,2,illustrative_source
TRN-SIH26135-000589,2025-03-27,6,1,illustrative_source
TRN-SIH26135-000590,2025-04-09,15,3,illustrative_source
TRN-SIH26135-000591,2025-04-22,10,2,illustrative_source
TRN-SIH26135-000592,2025-05-05,12,4,illustrative_source
TRN-SIH26135-000593,2025-05-18,13,6,illustrative_source
TRN-SIH26135-000594,2025-05-31,13,5,illustrative_source
TRN-SIH26135-000595,2025-06-13,8,1,illustrative_source
TRN-SIH26135-000596,2025-06-26,12,7,illustrative_source
TRN-SIH26135-000597,2025-07-09,10,4,illustrative_source
TRN-SIH26135-000598,2025-07-22,15,6,illustrative_source
TRN-SIH26135-000599,2025-08-04,18,6,illustrative_source
TRN-SIH26135-000600,2025-08-17,6,3,illustrative_source
TRN-SIH26135-000601,2025-08-30,10,2,illustrative_source
TRN-SIH26135-000602,2025-09-12,9,0,illustrative_source
TRN-SIH26135-000603,2025-09-25,7,2,illustrative_source
TRN-SIH26135-000604,2025-10-08,7,2,illustrative_source
TRN-SIH26135-000605,2025-10-21,9,4,illustrative_source
TRN-SIH26135-000606,2025-11-03,11,4,illustrative_source
TRN-SIH26135-000607,2025-11-16,13,3,illustrative_source
TRN-SIH26135-000608,2025-11-29,6,1,illustrative_source
TRN-SIH26135-000609,2025-12-12,11,2,illustrative_source
TRN-SIH26135-000610,2025-12-25,7,1,illustrative_source
TRN-SIH26135-000611,2024-01-18,8,4,illustrative_source
TRN-SIH26135-000612,2024-01-31,9,1,illustrative_source
TRN-SIH26135-000613,2024-02-13,14,4,illustrative_source
TRN-SIH26135-000614,2024-02-26,11,4,illustrative_source
TRN-SIH26135-000615,2024-03-10,11,4,illustrative_source
TRN-SIH26135-000616,2024-03-23,9,1,illustrative_source
TRN-SIH26135-000617,2024-04-05,10,6,illustrative_source
TRN-SIH26135-000618,2024-04-18,9,2,illustrative_source
TRN-SIH26135-000619,2024-05-01,8,4,illustrative_source
TRN-SIH26135-000620,2024-05-14,9,2,illustrative_source
TRN-SIH26135-000621,2024-05-27,8,2,illustrative_source
TRN-SIH26135-000622,2024-06-09,9,3,illustrative_source
TRN-SIH26135-000623,2024-06-22,9,2,illustrative_source
TRN-SIH26135-000624,2024-07-05,13,3,illustrative_source
TRN-SIH26135-000625,2024-07-18,12,3,illustrative_source
TRN-SIH26135-000626,2024-07-31,10,1,illustrative_source
TRN-SIH26135-000627,2024-08-13,7,2,illustrative_source
TRN-SIH26135-000628,2024-08-26,9,5,illustrative_source
TRN-SIH26135-000629,2024-09-08,10,4,illustrative_source
TRN-SIH26135-000630,2024-09-21,14,5,illustrative_source
TRN-SIH26135-000631,2024-10-04,11,4,illustrative_source
TRN-SIH26135-000632,2024-10-17,13,6,illustrative_source
TRN-SIH26135-000633,2024-10-30,10,0,illustrative_source
TRN-SIH26135-000634,2024-11-12,8,2,illustrative_source
TRN-SIH26135-000635,2024-11-25,12,1,illustrative_source
TRN-SIH26135-000636,2024-12-08,6,2,illustrative_source
TRN-SIH26135-000637,2024-12-21,12,8,illustrative_source
TRN-SIH26135-000638,2025-01-03,12,4,illustrative_source
TRN-SIH26135-000639,2025-01-16,8,3,illustrative_source
TRN-SIH26135-000640,2025-01-29,11,1,illustrative_source
TRN-SIH26135-000641,2025-02-11,10,3,illustrative_source
TRN-SIH26135-000642,2025-02-24,16,5,illustrative_source
TRN-SIH26135-000643,2025-03-09,20,3,illustrative_source
TRN-SIH26135-000644,2025-03-22,15,3,illustrative_source
TRN-SIH26135-000645,2025-04-04,9,2,illustrative_source
TRN-SIH26135-000646,2025-04-17,14,4,illustrative_source
TRN-SIH26135-000647,2025-04-30,14,4,illustrative_source
TRN-SIH26135-000648,2025-05-13,5,0,illustrative_source
TRN-SIH26135-000649,2025-05-26,16,5,illustrative_source
TRN-SIH26135-000650,2025-06-08,15,4,illustrative_source
TRN-SIH26135-000651,2025-06-21,14,2,illustrative_source
TRN-SIH26135-000652,2025-07-04,9,2,illustrative_source
TRN-SIH26135-000653,2025-07-17,15,8,illustrative_source
TRN-SIH26135-000654,2025-07-30,16,2,illustrative_source
TRN-SIH26135-000655,2025-08-12,12,2,illustrative_source
TRN-SIH26135-000656,2025-08-25,5,2,illustrative_source
TRN-SIH26135-000657,2025-09-07,7,5,illustrative_source
TRN-SIH26135-000658,2025-09-20,9,3,illustrative_source
TRN-SIH26135-000659,2025-10-03,12,1,illustrative_source
TRN-SIH26135-000660,2025-10-16,11,6,illustrative_source
TRN-SIH26135-000661,2025-10-29,13,2,illustrative_source
TRN-SIH26135-000662,2025-11-11,8,1,illustrative_source
TRN-SIH26135-000663,2025-11-24,8,3,illustrative_source
TRN-SIH26135-000664,2025-12-07,14,2,illustrative_source
TRN-SIH26135-000665,2025-12-20,9,1,illustrative_source
TRN-SIH26135-000666,2024-01-13,13,4,illustrative_source
TRN-SIH26135-000667,2024-01-26,10,1,illustrative_source
TRN-SIH26135-000668,2024-02-08,9,2,illustrative_source
TRN-SIH26135-000669,2024-02-21,6,2,illustrative_source
TRN-SIH26135-000670,2024-03-05,13,6,illustrative_source
TRN-SIH26135-000671,2024-03-18,10,2,illustrative_source
TRN-SIH26135-000672,2024-03-31,10,4,illustrative_source
TRN-SIH26135-000673,2024-04-13,15,1,illustrative_source
TRN-SIH26135-000674,2024-04-26,15,2,illustrative_source
TRN-SIH26135-000675,2024-05-09,17,3,illustrative_source
TRN-SIH26135-000676,2024-05-22,9,0,illustrative_source
TRN-SIH26135-000677,2024-06-04,11,4,illustrative_source
TRN-SIH26135-000678,2024-06-17,7,3,illustrative_source
TRN-SIH26135-000679,2024-06-30,12,1,illustrative_source
TRN-SIH26135-000680,2024-07-13,5,1,illustrative_source
TRN-SIH26135-000681,2024-07-26,11,4,illustrative_source
TRN-SIH26135-000682,2024-08-08,7,2,illustrative_source
TRN-SIH26135-000683,2024-08-21,17,8,illustrative_source
TRN-SIH26135-000684,2024-09-03,14,4,illustrative_source
TRN-SIH26135-000685,2024-09-16,8,1,illustrative_source
TRN-SIH26135-000686,2024-09-29,13,6,illustrative_source
TRN-SIH26135-000687,2024-10-12,8,1,illustrative_source
TRN-SIH26135-000688,2024-10-25,11,2,illustrative_source
TRN-SIH26135-000689,2024-11-07,14,4,illustrative_source
TRN-SIH26135-000690,2024-11-20,14,4,illustrative_source
TRN-SIH26135-000691,2024-12-03,15,3,illustrative_source
TRN-SIH26135-000692,2024-12-16,8,2,illustrative_source
TRN-SIH26135-000693,2024-12-29,10,0,illustrative_source
TRN-SIH26135-000694,2025-01-11,11,2,illustrative_source
TRN-SIH26135-000695,2025-01-24,9,1,illustrative_source
TRN-SIH26135-000696,2025-02-06,9,2,illustrative_source
TRN-SIH26135-000697,2025-02-19,11,1,illustrative_source
TRN-SIH26135-000698,2025-03-04,11,2,illustrative_source
TRN-SIH26135-000699,2025-03-17,22,3,illustrative_source
TRN-SIH26135-000700,2025-03-30,10,2,illustrative_source
TRN-SIH26135-000701,2025-04-12,12,2,illustrative_source
TRN-SIH26135-000702,2025-04-25,14,3,illustrative_source
TRN-SIH26135-000703,2025-05-08,12,4,illustrative_source
TRN-SIH26135-000704,2025-05-21,9,4,illustrative_source
TRN-SIH26135-000705,2025-06-03,7,4,illustrative_source
TRN-SIH26135-000706,2025-06-16,15,3,illustrative_source
TRN-SIH26135-000707,2025-06-29,9,3,illustrative_source
TRN-SIH26135-000708,2025-07-12,10,0,illustrative_source
TRN-SIH26135-000709,2025-07-25,8,2,illustrative_source
TRN-SIH26135-000710,2025-08-07,13,2,illustrative_source
TRN-SIH26135-000711,2025-08-20,9,3,illustrative_source
TRN-SIH26135-000712,2025-09-02,17,3,illustrative_source
TRN-SIH26135-000713,2025-09-15,15,5,illustrative_source
TRN-SIH26135-000714,2025-09-28,20,5,illustrative_source
TRN-SIH26135-000715,2025-10-11,11,7,illustrative_source
TRN-SIH26135-000716,2025-10-24,13,3,illustrative_source
TRN-SIH26135-000717,2025-11-06,7,1,illustrative_source
TRN-SIH26135-000718,2025-11-19,14,3,illustrative_source
TRN-SIH26135-000719,2025-12-02,12,3,illustrative_source
TRN-SIH26135-000720,2025-12-15,9,1,illustrative_source
TRN-SIH26135-000721,2024-01-08,18,1,illustrative_source
TRN-SIH26135-000722,2024-01-21,12,2,illustrative_source
TRN-SIH26135-000723,2024-02-03,9,2,illustrative_source
TRN-SIH26135-000724,2024-02-16,17,1,illustrative_source
TRN-SIH26135-000725,2024-02-29,18,4,illustrative_source
TRN-SIH26135-000726,2024-03-13,10,4,illustrative_source
TRN-SIH26135-000727,2024-03-26,10,0,illustrative_source
TRN-SIH26135-000728,2024-04-08,12,1,illustrative_source
TRN-SIH26135-000729,2024-04-21,10,4,illustrative_source
TRN-SIH26135-000730,2024-05-04,9,4,illustrative_source
TRN-SIH26135-000731,2024-05-17,10,4,illustrative_source
TRN-SIH26135-000732,2024-05-30,6,1,illustrative_source
TRN-SIH26135-000733,2024-06-12,8,3,illustrative_source
TRN-SIH26135-000734,2024-06-25,13,2,illustrative_source
TRN-SIH26135-000735,2024-07-08,13,7,illustrative_source
TRN-SIH26135-000736,2024-07-21,9,5,illustrative_source
TRN-SIH26135-000737,2024-08-03,8,7,illustrative_source
TRN-SIH26135-000738,2024-08-16,20,6,illustrative_source
TRN-SIH26135-000739,2024-08-29,9,2,illustrative_source
TRN-SIH26135-000740,2024-09-11,17,5,illustrative_source
TRN-SIH26135-000741,2024-09-24,4,1,illustrative_source
TRN-SIH26135-000742,2024-10-07,11,2,illustrative_source
TRN-SIH26135-000743,2024-10-20,17,7,illustrative_source
TRN-SIH26135-000744,2024-11-02,9,3,illustrative_source
TRN-SIH26135-000745,2024-11-15,11,2,illustrative_source
TRN-SIH26135-000746,2024-11-28,16,4,illustrative_source
TRN-SIH26135-000747,2024-12-11,21,4,illustrative_source
TRN-SIH26135-000748,2024-12-24,15,3,illustrative_source
TRN-SIH26135-000749,2025-01-06,9,1,illustrative_source
TRN-SIH26135-000750,2025-01-19,9,4,illustrative_source
TRN-SIH26135-000751,2025-02-01,5,1,illustrative_source
TRN-SIH26135-000752,2025-02-14,11,5,illustrative_source
TRN-SIH26135-000753,2025-02-27,11,5,illustrative_source
TRN-SIH26135-000754,2025-03-12,14,4,illustrative_source
TRN-SIH26135-000755,2025-03-25,11,2,illustrative_source
TRN-SIH26135-000756,2025-04-07,12,4,illustrative_source
TRN-SIH26135-000757,2025-04-20,14,6,illustrative_source
TRN-SIH26135-000758,2025-05-03,13,1,illustrative_source
TRN-SIH26135-000759,2025-05-16,7,2,illustrative_source
TRN-SIH26135-000760,2025-05-29,12,4,illustrative_source
TRN-SIH26135-000761,2025-06-11,8,1,illustrative_source
TRN-SIH26135-000762,2025-06-24,7,2,illustrative_source
TRN-SIH26135-000763,2025-07-07,16,3,illustrative_source
TRN-SIH26135-000764,2025-07-20,14,7,illustrative_source
TRN-SIH26135-000765,2025-08-02,8,1,illustrative_source
TRN-SIH26135-000766,2025-08-15,8,2,illustrative_source
TRN-SIH26135-000767,2025-08-28,15,2,illustrative_source
TRN-SIH26135-000768,2025-09-10,20,3,illustrative_source
TRN-SIH26135-000769,2025-09-23,10,1,illustrative_source
TRN-SIH26135-000770,2025-10-06,10,4,illustrative_source
TRN-SIH26135-000771,2025-10-19,8,2,illustrative_source
TRN-SIH26135-000772,2025-11-01,20,3,illustrative_source
TRN-SIH26135-000773,2025-11-14,11,3,illustrative_source
TRN-SIH26135-000774,2025-11-27,8,2,illustrative_source
TRN-SIH26135-000775,2025-12-10,15,6,illustrative_source
TRN-SIH26135-000776,2025-12-23,13,1,illustrative_source
TRN-SIH26135-000777,2024-01-16,19,5,illustrative_source
TRN-SIH26135-000778,2024-01-29,14,1,illustrative_source
TRN-SIH26135-000779,2024-02-11,12,3,illustrative_source
TRN-SIH26135-000780,2024-02-24,11,4,illustrative_source
TRN-SIH26135-000781,2024-03-08,14,4,illustrative_source
TRN-SIH26135-000782,2024-03-21,16,6,illustrative_source
TRN-SIH26135-000783,2024-04-03,11,4,illustrative_source
TRN-SIH26135-000784,2024-04-16,12,1,illustrative_source
TRN-SIH26135-000785,2024-04-29,6,3,illustrative_source
TRN-SIH26135-000786,2024-05-12,10,4,illustrative_source
TRN-SIH26135-000787,2024-05-25,9,1,illustrative_source
TRN-SIH26135-000788,2024-06-07,11,3,illustrative_source
TRN-SIH26135-000789,2024-06-20,7,0,illustrative_source
TRN-SIH26135-000790,2024-07-03,18,7,illustrative_source
TRN-SIH26135-000791,2024-07-16,13,4,illustrative_source
TRN-SIH26135-000792,2024-07-29,12,5,illustrative_source
TRN-SIH26135-000793,2024-08-11,10,0,illustrative_source
TRN-SIH26135-000794,2024-08-24,13,1,illustrative_source
TRN-SIH26135-000795,2024-09-06,11,5,illustrative_source
TRN-SIH26135-000796,2024-09-19,16,2,illustrative_source
TRN-SIH26135-000797,2024-10-02,15,4,illustrative_source
TRN-SIH26135-000798,2024-10-15,9,1,illustrative_source
TRN-SIH26135-000799,2024-10-28,13,3,illustrative_source
TRN-SIH26135-000800,2024-11-10,5,1,illustrative_source
TRN-SIH26135-000801,2024-11-23,7,4,illustrative_source
TRN-SIH26135-000802,2024-12-06,12,0,illustrative_source
TRN-SIH26135-000803,2024-12-19,10,1,illustrative_source
TRN-SIH26135-000804,2025-01-01,11,3,illustrative_source
TRN-SIH26135-000805,2025-01-14,12,3,illustrative_source
TRN-SIH26135-000806,2025-01-27,13,4,illustrative_source
TRN-SIH26135-000807,2025-02-09,10,2,illustrative_source
TRN-SIH26135-000808,2025-02-22,11,3,illustrative_source
