Trainee_ID,Target_Job_Role,Skill,Required_Proficiency,Importance_Weight,Effective_From,Data_Origin,Current_Proficiency,Missing_Skill,Proficiency_Deficit,Weighted_Deficit
TRN-SIH26135-000079,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000079,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,68.7,False,6.3,0.0294
TRN-SIH26135-000080,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000080,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000080,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000081,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000081,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000081,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000082,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000082,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000082,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,68.0,False,2.0,0.0086
TRN-SIH26135-000083,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000083,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000083,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000084,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000084,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000084,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,69.7,False,5.3,0.0247
TRN-SIH26135-000085,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000085,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000085,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000086,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000086,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000086,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-000087,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000087,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000087,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000088,Graphic Designer,communication,70,0.4,2024-01-01,synthetic_derived,0.0,True,70.0,0.4
TRN-SIH26135-000088,Graphic Designer,digital marketing,65,0.35,2024-01-01,synthetic_derived,0.0,True,65.0,0.35
TRN-SIH26135-000088,Graphic Designer,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-000089,Graphic Designer,digital marketing,65,0.35,2024-01-01,synthetic_derived,0.0,True,65.0,0.35
TRN-SIH26135-000089,Graphic Designer,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-000089,Graphic Designer,communication,70,0.4,2024-01-01,synthetic_derived,57.9,False,12.1,0.0691
TRN-SIH26135-000090,Technician,autocad,75,0.45,2024-01-01,synthetic_derived,0.0,True,75.0,0.45
TRN-SIH26135-000090,Technician,networking,65,0.3,2024-01-01,synthetic_derived,0.0,True,65.0,0.3
TRN-SIH26135-000090,Technician,excel,60,0.25,2024-01-01,synthetic_derived,84.7,False,0.0,0.0
TRN-SIH26135-000091,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000091,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000091,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000092,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000092,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000092,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000093,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000093,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000093,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000094,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000094,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000094,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,84.5,False,0.0,0.0
TRN-SIH26135-000095,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000095,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000095,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000096,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000096,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000096,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000097,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000097,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000097,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000098,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000098,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000098,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000099,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000099,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000099,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,76.6,False,3.4,0.017
TRN-SIH26135-000100,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000100,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-000100,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,90.4,False,0.0,0.0
TRN-SIH26135-000101,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000101,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-000101,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,93.7,False,0.0,0.0
TRN-SIH26135-000102,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000102,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,63.7,False,11.3,0.0527
TRN-SIH26135-000102,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,66.7,False,3.3,0.0141
TRN-SIH26135-000103,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000103,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000103,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,78.2,False,0.0,0.0
TRN-SIH26135-000104,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000104,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000104,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,93.7,False,0.0,0.0
TRN-SIH26135-000105,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000105,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000105,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,34.3,False,40.7,0.1899
TRN-SIH26135-000106,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000106,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000106,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000107,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000107,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000107,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,89.2,False,0.0,0.0
TRN-SIH26135-000108,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000108,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000108,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000109,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000109,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000109,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000110,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000110,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000110,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,76.9,False,0.0,0.0
TRN-SIH26135-000111,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000111,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000111,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-000112,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000112,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000112,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000113,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000113,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000113,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,63.0,False,17.0,0.1062
TRN-SIH26135-000114,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000114,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000114,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,69.7,False,10.3,0.0644
TRN-SIH26135-000115,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000115,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000115,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000116,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000116,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000116,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,58.9,False,11.1,0.0317
TRN-SIH26135-000117,Graphic Designer,communication,70,0.4,2024-01-01,synthetic_derived,0.0,True,70.0,0.4
TRN-SIH26135-000117,Graphic Designer,digital marketing,65,0.35,2024-01-01,synthetic_derived,0.0,True,65.0,0.35
TRN-SIH26135-000117,Graphic Designer,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-000118,Technician,autocad,75,0.45,2024-01-01,synthetic_derived,0.0,True,75.0,0.45
TRN-SIH26135-000118,Technician,networking,65,0.3,2024-01-01,synthetic_derived,78.5,False,0.0,0.0
TRN-SIH26135-000118,Technician,excel,60,0.25,2024-01-01,synthetic_derived,71.5,False,0.0,0.0
TRN-SIH26135-000119,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000119,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000119,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000120,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000120,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,54.5,False,25.5,0.1275
TRN-SIH26135-000120,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,58.5,False,16.5,0.077
TRN-SIH26135-000121,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000121,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000121,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,63.7,False,1.3,0.005
TRN-SIH26135-000122,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000122,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-000122,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,64.5,False,5.5,0.0236
TRN-SIH26135-000123,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000123,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000123,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000124,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000124,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000124,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000125,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000125,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000125,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,69.2,False,5.8,0.0271
TRN-SIH26135-000126,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000126,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000126,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,64.7,False,10.3,0.0481
TRN-SIH26135-000127,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000127,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000127,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000128,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000128,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000128,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000129,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000129,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000129,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000130,Graphic Designer,communication,70,0.4,2024-01-01,synthetic_derived,0.0,True,70.0,0.4
TRN-SIH26135-000130,Graphic Designer,digital marketing,65,0.35,2024-01-01,synthetic_derived,0.0,True,65.0,0.35
TRN-SIH26135-000130,Graphic Designer,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-000131,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000131,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000131,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-000132,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000132,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000132,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,68.4,False,1.6,0.0069
TRN-SIH26135-000133,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000133,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000133,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,72.6,False,7.4,0.037
TRN-SIH26135-000134,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000134,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000134,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,61.4,False,3.6,0.0111
TRN-SIH26135-000135,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000135,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000135,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-000136,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000136,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000136,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000137,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000137,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000137,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-000138,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000138,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-000138,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,51.0,False,24.0,0.112
TRN-SIH26135-000139,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000139,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000139,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-000140,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000140,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000140,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,60.9,False,9.1,0.0325
TRN-SIH26135-000141,Technician,autocad,75,0.45,2024-01-01,synthetic_derived,0.0,True,75.0,0.45
TRN-SIH26135-000141,Technician,networking,65,0.3,2024-01-01,synthetic_derived,0.0,True,65.0,0.3
TRN-SIH26135-000141,Technician,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-000142,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000142,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000142,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,65.2,False,4.8,0.0206
TRN-SIH26135-000143,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000143,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000143,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,66.8,False,0.0,0.0
TRN-SIH26135-000144,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-000144,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000144,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,70.8,False,4.2,0.0196
TRN-SIH26135-000145,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-000145,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000145,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-000146,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-000146,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-000146,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,72.9,False,7.1,0.0444
TRN-SIH26135-000147,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-000147,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
